tagName,Count,Excerpt
"e-nesbit","2","Questions about the English author Edith Nesbit (1858 – 1924) or about any of her literary work, including children's classics such as Five Children And It."
"great-expectations","2","Questions related to Charles Dickens's novel Great Expectations (1860 – 1861), the author's penultimate completed novel. It is a bildungsroman about the personal development of the orphan Philip Pirrip, nicknamed Pip. Use this tag with the [charles-dickens] tag."
"sequel","2","Questions related to works of literature that continue the story of an earlier work."
"amal-elmohtar","2","Questions related to the Canadian author Amal El-Mohtar and her work. El-Mohtar has published short fiction, poetry, essays and reviews."
"the-birthday-party","2","Questions related to the play The Birthday Party (1957) by the British playwright Harold Pinter. Use this tag together with the [harold-pinter] tag."
"c-p-snow","2","Questions related to Charles Percy Snow or C. P. Snow (1905 – 1980) and his work. His fiction includes the Strangers and Brothers series. He is also known for his 1959 lecture The Two Cultures about the gulf between the sciences and the humanities."
"the-scar","2","Questions related to the fantasy novel The Scar by the English writer China Miéville. Use this tag with the [china-mieville] tag."
"e-l-james","2","Questions related to E. L. James (pseudonym of Erika Mitchell, born 1963) and her works. She is best known for the ""Fifty Shades"" series of novels."
"fifty-shades-of-grey","2","Questions related to the novel Fifty Shades of Grey (2011) by the British author E. L. James. Use this tag with the [e-l-james] tag."
"the-listerdale-mystery","2","Questions related to any of the stories in Agatha Christie's short story collection The Listerdale Mystery (1934). Use this tag with the [agatha-christie] tag."
"stephen-mallatratt","2","Questions related to the English playwright, television screenwriter and actor Stephen Mallatratt (1947  – 2004) and his work. His work includes a stage adaptation of Susan Hill's novella The Woman in Black."
"the-woman-in-black","2","Questions related to Susan Hill's novella ""The Woman in Black"" (1983) or Stephen Mallatratt's stage adaptation."
"steely-dan","2","Questions related to the American jazz rock band Steely Dan. The band was founded by Walter Becker and Donald Fagen, issued 7 albums in the years 1972 – 1982 and a few more albums after 1990."
"arthur-ransome","2","Questions related to the English author and journalist Arthur Ransome (1884 – 1967) and his works."
"swallows-and-amazons","2","Questions related to any part of the Swallows and Amazons series by Arthur Ransome. Use this tag with the [arthur-ransome] tag."
"washington-irving","2","Questions related to the American short story writer, essayist and biographer Washington Irving (1783 – 1859) and his work."
"nancy-etchemendy","2","Questions related to the American writer Nancy Etchemendy (born 1952) and her work. She has written science fiction, fantasy, horror and children's novels."
"tom-petty","2","Questions related to the American singer-songwriter Tom Petty (1950 – 2017) and his songs."
"philip-pullman","2","Questions related to the English novelist Philip Pullman (born 1946) and his work. His work includes the His Dark Materials trilogy."
"the-war-of-the-worlds","2","Questions related to the 1897 science fiction novel The War of the Worlds by the English author H. G. Wells. Use this tag with the [h-g-wells] tag."
"carl-sandburg","2","Questions related to the American poet, writer and editor Carl Sandburg (1878 – 1967) and his work."
"steven-pressfield","2","Questions related to the American author Steven Pressfield (born 1943) and his work."
"gates-of-fire","1","Questions related to the 1998 historical fiction novel Gates of Fire by Steven Pressfield. Use this tag with the [steven-pressfield] tag."
"todd-klein","1","Questions related to the American comic book letterer and logo designer Todd Klein (born 1951) and his work. When asking about a comic, please use the [comics] tag."
"the-inheritance-trilogy","1","Questions related to the The Inheritance Trilogy, a fantasy trilogy by N. K. Jemisin. Use this tag with the [n-k-jemisin] tag."
"mallorys-oracle","1","Questions related to the novel Mallory's Oracle, the first novel in the Kathy Mallory series by Carol O'Connell. Use this tag with the [carol-oconnell] tag."
"carol-oconnell","1","Questions related to the American author Carol O'Connell (born 1947) and her work."
"the-dumb-waiter","1","Questions related to the one-act play The Dumb Waiter by Harold Pinter. Use this tag with the [harold-pinter] tag."
"brooke-bolander","1","Questions related to the American author Brooke Bolander and her work."
"twin-peaks","1","Questions related to the American mystery drama television series Twin Peaks (1990 – 1991) by Mark Frost and David Lynch."
"david-lynch","1","Questions related to the American director and screenwriter David Lynch (born 1946) and his work."
"edward-thomas","1","Questions related to the British poet, essayist and novelist Philip Edward Thomas (1878 – 1917)."
"book-access","1","Questions related to the general public's access to books, especially through public libraries and school libraries. Access to books, especially for children, is strongly related to literacy."
"the-lost-symbol","1","Questions related to the 2009 novel The Lost Symbol by the American writer Dan Brown. Like Angels & Demons and The Da Vince Code, this novel involves the character Robert Langdon. Use this tag with the [dan-brown] tag."
"island","1","Questions related to Aldous Huxley's final novel Island (1962), which is a utopian counterpart to his 1932 novel Brave New World. Use this tag with the [aldous-huxley] tag."
"audrey-niffenegger","1","Questions related to the American writer, artist and academic Audrey Niffenegger (born 1963) and her work, which includes novels such as The Time Traveler's Wife and Her Fearful Symmetry."
"lionel-shriver","1","Questions related to the American journalist and author Lionel Shriver (born 1957) and her work."
"the-mandibles-a-family-2029-2047","1","Questions related to the 2016 novel The Mandibles: A Family, 2029-2047 by Lionel Shriver. Use this tag with the [lionel-shriver] tag."
"loves-labours-lost","1","Questions related to William Shakespeare's comedy Love's Labour's Lost (written in the mid-1590s). Use this tag with the [william-shakespeare] tag."
"hone-tuwhare","1","Questions related to the New Zealand (Māori) poet Hone Tuwhare (1922 – 2008) and his work."
"maria-amalia-vaz-de-carvalho","1","Questions related to the Portuguese writer and poet Maria Amália Vaz de Carvalho (1847 – 1921) and her work."
"antonio-candido-goncalves-crespo","1","Questions related to the Brazilian-born Portuguese poet António Cândido Gonçalves Crespo (1846 – 1883) and his work. Use this tag with the [portuguese-literature] tag. When asking about a poem, please use the [poetry] tag."
"trenton-lee-stewart","1","Questions related to the American author Trenton Lee Stewart (born 1970) and his work."
"the-mysterious-benedict-society","1","Questions related to any part of the series of novels by Trenton Lee Stewart that started with The Mysterious Benedict Society (2007). Use this tag with the [trenton-lee-stewart] tag."
"bill-willingham","1","Questions related to the American writer and artist of comics Bill Willingham (born 1956) and his work."
"charles-simic","1","Questions related to the Serbian-American poet Charles Simic (born 1938) and his work. His works of poetry should be tagged under [poetry]."
"the-amber-spyglass","1","Questions related to Philip Pullman's 2000 novel The Amber Spyglass, which is the third part of the His Dark Materials trilogy. Use this tag with the [philip-pullman] tag."
"the-time-travelers-wife","1","Questions related to ""The Time Traveler's Wife"", Audrey Niffenegger's debut novel (2003). Use this tag with the [audrey-niffenegger] tag."
"the-cherry-orchard","1","Questions related to Anton Chekhov's last play, The Cherry Orchard (1903). Use this tag with the [anton-chekhov] tag."
"s-n-u-f-f","1","Questions related to the science fiction novel S.N.U.F.F. by the Russian author Victor Pelevin. Use this tag with the [victor-pelevin] and [russian-literature] tags."
"the-dark-tower-lewis","1","The Dark Tower is an incomplete science fiction manuscript attributed to C. S. Lewis (although this attribution has been disputed). Use with the [C-S-Lewis] tag."
"doug-dorst","1","Questions about the American novelist and short story writer Doug Dorst or about any of his literary works."
"j-j-abrams","1","Questions related to the American film director, producer and screenwriter Jeffrey Jacob Abrams (born 1966) and his work. Although mainly known for his film work, he also co-authored a novel, S., with Doug Dorst."
"s","1","Questions related to the 2013 novel S., a collaboration between the film director J. J. Abrams and the author Doug Dorst. Use this tag with the tags [doug-dorst] and [j-j-abrams]."
"laura-numeroff","1","For questions about the American author and illustrator Laura Numeroff (born 1953) or about any of her literary works. She is best known for her children's book If You Give a Mouse a Cookie (1985)."
"if-you-give-a-mouse-a-cookie","1","Questions related to Laura Numeroff's children's book ""If You Give a Mouse a Cookie"" (1985). Use this tag with the [laura-numeroff] tag."
"gloria-d-miklowitz","1","Questions related to the American author Gloria D. Miklowitz (1927 – 2015) and her work. Miklowitz wrote more than 60 fiction and non-fiction books for young adults."
"frances-hodgson-burnett","1","For questions about the British-American author Frances Hodgson Burnett (1849 – 1924) or about any of her literary works, including the children's novels Little Lord Fauntleroy (published in 1885–1886) and The Secret Garden (1911)."
"emily-fox-seton","1","Questions related to Emily Fox-Seton, one of the titles used for republications of the novels ""The Making of a Marchioness"" (1901) and its sequel ""The Methods of Lady Walderhurst"" by Frances Hodgson Burnett. Use this tag with the [frances-hodgson-burnett] tag."
"foundations-of-geopolitics","1","Questions related to the non-fiction book The Foundations of Geopolitics: The Geopolitical Future of Russia (1997, in Russian) by the Russian political analyst Aleksandr Dugin. Use this tag with the [aleksandr-dugin] and [russian-literature] tags."
"jay-williams","1","Questions related to the American author Jay Williams (1914 – 1978) and his work. Williams wrote  science fiction (often for children), fantasy, historical fiction and non-fiction."
"the-magic-grandfather-williams","1","Questions related to the 1979 children's book The Magic Grandfather by Jay Williams. Use this tag with the [jay-williams] tag."
"munro-leaf","1","Questions related to the American author Wilbur Monroe Leaf (1905 – 1976) and his work. Munro Leaf wrote and illustrated nearly 40 children's books, including the classic The Story of Ferdinand (1936)."
"lawrence-block","1","Questions related to the American crime writer Lawrence Block (born 1938) and his work. Block has written several series of novels, for example, those around the private investigator Matthew Scudder and those around the gentleman burglar Bernie Rhodenbarr."
"mary-gentle","1","Questions related to the British science fiction and fantasy author Mary Gentle (born 1956) and her work."
"a-hawk-in-silver","1","Questions related to the young-adult fantasy novel A Hawk in Silver (1977) by Mary Gentle. Use this tag with the [mary-gentle] tag."
"michael-chabon","1","Questions related to the American novelist and short story writer Michael Chabon (born 1963) and his work."
"amazing-adventures-kavalier-clay","1","Questions related to the novel The Amazing Adventures of Kavalier & Clay (2000) by Michael Chabon. Use this tag with the [michael-chabon] tag."
"peter-and-the-wolf","1","Questions related to the ""symphonic fairy tale for children"" Peter and the Wolf (1936) by the Russian composer Sergei Prokofiev. The composition involves a narrator who tells the story (of Peter and the wolf) scene by scene, followed by the orchestra illustrating the scene through music. Use this tag with the [sergei-prokofiev] tag."
"sergei-prokofiev","1","Questions related to the Russian composer Sergei Prokofiev (1891 – 1953) and his work. His work includes seven completed operas and the musical fairy tale Peter and the Wolf."
"lucan","1","Questions related to the Roman poet Marcus Annaeus Lucanus or Lucan (39 AD – 65 AD) and his work. He is best known for Pharsalia or De Bello Civili."
"pharsalia","1","Questions related to Lucan's epic poem Pharsalia or De Bello Civili / On the Civil War. The war in question is the one between Julius Caesar and Pompey the Great. Use this tag with the [lucan] and [latin-literature] tags."
"puddnhead-wilson","1","Questions related to the 1894 novel Pudd'nhead Wilson by Mark Twain. Use this tag with the [mark-twain] tag."
"psammead-trilogy","1","Questions related to any of the novels in the Psammead series by Edith Nesbit. The series consists of Five Children and It (1902), The Phoenix and the Carpet (1904), and The Story of the Amulet (1906). The Psammead itself is a creature that can grant wishes. Use this tag with the [e-nesbit] tag."
"shades-of-grey","1","For questions about the Shades of Grey series by Jasper Fforde, currently consisting of a single book, ""Shades of Grey: The Road to High Saffron"" (published 2009). Use with the [jasper-fforde] tag."
"dan-simmons","1","Questions related to the American science fiction and horror writer Dan Simmons (born 1948) and his works."
"hyperion-cantos","1","Questions related to the series of science fiction novels entitled the Hyperion Cantos by Dan Simmons. The series includes ""Hyperion"" (1989), ""The Fall of Hyperion"", ""Endymion"", ""The Rise of Endymion"" and a few short stories. Use this tag with the [dan-simmons] tag."
"richard-scarry","1","Questions related to the American author and illustrator Richard McClure Scarry (1919 – 1994). Scarry wrote or illustrated many books for children, include the series about Busytown."
"busytown","1","Questions related to Busytown, a series of books by Richard Scarry. The characters in the books are  anthropomorphic animals that live in a fictional town named Busytown. Use this tag with the [richard-scarry] tag."
"tomas-transtromer","1","Questions related to the Swedish poet, psychologist and translator Tomas Gösta Tranströmer (1931 –  2015), who was awarded the Nobel Prize in Literature in 2011."
"hermogenes","1","Questions related to the Greek rhetorician Hermogenes of Tarsus (flouirshed AD 161–180) and his work."
"victor-sheymov","1","Questions related to the computer security expert and author Victor Sheymov and his work."
"tower-of-secrets","1","Questions related to Tower of Secrets by security expert and former KGB member Victor Sheymov. The book is a non-fiction work based on Sheymov's own career in the KGB. Use with the [victor-sheymov] tag."
"queen","1","Questions related to the British rock band Qeen and their song lyrics. When asking about a song, please use the [song-lyrics] tag as well."
"porpentine","1","Questions related to the video game designer, new media artist, writer and curator Porpentine Charity Heartscape and her work."
"with-those-we-love-alive","1","Questions related to the game With Those We Love Alive (2014) by Porpentine. Use this tag with the [porpentine] tag."
"the-golden-ass","1","Questions related to the novel The Golden Ass (Asinus aureus) or the Metamorphoses by Apuleius. Use this tag with the [apuleius] tag."
"william-hope-hodgson","1","Questions related to the English author William Hope Hodgson (1877 – 1918) and his work. His novels include The House on the Borderland (1908) and The Night Land (1912)."
"the-house-on-the-borderland","1","Questions related to the 1908 novel The House on the Borderland by the British author William Hope Hodgson. Use this tag with the [william-hope-hodgson] tag."
"the-fifth-season","1","Questions related to the 2015 science fantasy novel The Fifth Season by N. K. Jemisin, which was awarded the Hugo Award for Best Novel in 2016. Use this tag with the [n-k-jemisin] tag."
"viktor-frankl","1","Questions related to the Austrian neurologist, psychiatrist and Holocaust survivor Viktor Frankl (1905 – 1997). He is mainly know for his book Man's Search for Meaning."
"victor-pelevin","1","Questions related to the Russian author Victor Pelevin (born 1962), whose works include the novels Omon Ra (1992),  Generation P (1999) and S.N.U.F.F. (2011)."
"christoph-hein","1","Questions about the German dramatist, novelist and translator Christoph Hein (born 1944) and his works. One of his best known plays is 'Die Wahre Geschichte des Ah Q' (1983); one of his best known prose works is the novella 'Der fremde Freund' (or 'Drachenblut'). Questions about his works should be tagged under [german-literature]."
"turandot","1","For questions about Turandot, an Italian opera by Giacomo Puccini. Use together with the [Giacomo-Puccini] tag. You may also want to consider tagging the [song-lyrics] tag."
"giacomo-puccini","1","For questions about the life and works of Italian opera composer Giacomo Puccini. If asking about a specific work, consider tagging it. Some questions may also warrant the [music] or [song-lyrics] tag."
"the-cloister-and-the-hearth","1","For questions about the novel ""The Cloister and the Hearth"" (1861) by Charles Reade. Use with the [charles-reade] tag."
"the-demonata","1","For questions about The Demonata, a ten-book series by the Irish author Darren Shan. Use with the [darren-shan] tag."
"darren-shan","1","Darren Shan is a bestselling Irish author most famous for his young adult horror series, ""The Saga of Darren Shan"" and ""The Demonata"". When asking questions about his books, use this tag together with the relevant series tag."
"running-dog","1","Running Dog is a 1978 novel by the US writer Don DeLillo. Use this tag with the [don-delillo] tag."
"nicanor-parra","1","Questions about the Chilean poet, mathematician and physicist Nicanor Parra (1914 – 2018) and his works. "
"lassalle-fragt-herrn-herbert-nach-s","1","Questions about the play 'Lassalle fragt Herbert nach Sonja. Die Szene ein Salon' (1980) by the German author Christoph Hein. Use this tag with [christoph-hein] and [german-literature]."
"don-delillo","1","Questions about the American novelist, playwright and essayist Don DeLillo (born 1936) and his works. His works include the novels 'Libra' (1988) and 'Underworld' (1997)."
"cat-stevens","1","Questions about the British singer-songwriter Cat Stevens (born 1948) and his works."
"john-green","1","Questions about the American author, vlogger, writer and editor John Green (born 24 August 1977) and his works. His works include the novels 'Looking for Alaska' (2005) and 'The Fault in Our Stars' (2012)."
"the-fault-in-our-stars","1","Questions about the novel 'The Fault in Our Stars' (2012) by John Green. Use this tag with the [john-green] tag."
"anthem-rand","1","Questions about Ayn Rand's dystopian novella ""Anthem"", published in 1938. Use this tag with the [ayn-rand] tag."
"sense-and-sensibility","1","Questions about Jane Austen's 1811 novel 'Sense and Sensibility'. Use this tag with the [jane-austen] tag."
"robert-e-howard","1","Questions about the American writer Robert E. Howard (1906 – 1936) and his work. Much of his work was published in the magazine 'Weird Tales' and included sword and sorcery stories, westerns and horror stories. He also created the character Conan the Barbarian."
"kenneth-muir","1","Questions about Kenneth Muir (1907–1996) and his works. Muir is mainly known as a Shakespeare scholar but also published hundreds of poems of his own."
"tragedy","1","For questions about tragedy in literature, or the genre, in general. Not to be used for questions about specific works of tragedy."
"malazan-book-of-the-fallen","1","Questions about the fantasy book series 'Malazan Book of the Fallen' by the Canadian author Steven Erikson. The series consists of ten volumes published in the years 1999 to 2011. Use this tag with the [steven-erikson] tag."
"the-pillars-of-the-earth","1","Questions about the 1989 historical novel 'The Pillars of the Earth' by Ken Follett. Use this tag with the [ken-follett] tag."
"ken-follett","1","Questions about the Welsh author Ken Follett (born 1949) and his works. His books include 'Eye of the Needle' (1978), the spy thriller 'The Man from St. Petersburg' (1982) and the historical novel 'The Pillars of the Earth' (1989)."
"the-dynasts","1","The Dynasts is an epic drama by Thomas Hardy, set during the Napoleonic Wars and published in three parts between 1904 and 1908. Use this tag with the [thomas-hardy] tag."
"steven-erikson","1","For questions about Canadian author Steve Rune Lundin, best known as Steven Erikson for writing the Malazan Book of the Fallen series"
"it-cant-happen-here","1","Questions about Sinclair Lewis's 1935 novel 'It Can't Happen Here' or the 1936 play adaptation. Use this tag with the [sinclair-lewis] tag."
"rush","1","For questions related to the literary aspects of the music of Canadian progressive rock band Rush, the band as a whole, or to the lives of individual members. Consider using together with the [song-lyrics] or [music] tags."
"andrew-macdonald","1","For questions about Andrew Macdonald, the pseudonym used by the US author and white nationalist William Luther Pierce, or about any of his literary works."
"hunter","1","For questions about the novel Hunter, written by the US white nationalist William Luther Pierce under the pseudonym Andrew Macdonald. Use with the [andrew-macdonald] tag."
"paul-auster","1","For questions about the US writer Paul Auster (born 1947) or about any of his literary works, which include novels, poems, screenplays, and essays."
"hermann-hesse","1","Questions about the German-born novelist and poet Hermann Hesse (1877 –  1962) and his works. Hesse is best known for novels such as Demian (1919), Siddhartha (1922), Der Steppenwolf (1927) and Das Glasperlenspiel (1943; The Glass Bead Game). He was awarded the Nobel Prize in Literature in 1946."
"emmanuel-robles","1","For questions about the French author Emmanuel Roblès or about any of his literary works (in which case, please use the appropriate title tag alongside this one). Use this tag with the [french-literature] tag."
"montserrat","1","For questions about the 1948 play by the French author Emmanuel Roblès. Use with the [emmanuel-robles] and [french-literature] tags."
"paul-laurence-dunbar","1","Questions about the American poet, novelist and playwright Paul Laurence Dunbar (1872 – 1906)  and his works."
"nikita-khrushchev","1","Questions about the writings of Nikita Khrushchev (1894 – 1971), who led the Soviet Union as First Secretary of the Communist Party of the Soviet Union from 1953 to 1964."
"khrushchev-remembers","1","Questions about Khrushchev Remembers (1970), the memoirs of the Russian politician Nikita Khrushchev. Use this tag with the [nikita-khrushchev] tag."
"frederick-forsyth","1","Questions about the English author, journalist and spy Frederick Forsyth (born 1938) and his works. He is best known for thrillers such as The Day of The Jackal, The Odessa File, The Dogs of War and The Fourth Protocol."
"the-day-of-the-jackal","1","Questions about the 1971 thriller The Day of the Jackal by Frederick Forsyth. The novel is about a professional assassin's attempt to kill French president Charles de Gaulle. In 1973, the novel was adapted into a film directed by Fred Zinnemann. Use this tag with the [frederick-forsyth] tag."
"edgar-guest","1","Questions about the English-born American poet Edgar Guest (1881 – 1959) and his works."
"ashlee-vance","1","For questions about the American business columnist and author Ashlee Vance (born 1977) or about any of his literary works. He is best known for his biography of Elon Musk, ""Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future"" (2015)."
"elon-musk-tesla-spacex-quest","1","Questions about the book 'Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future' (2015), a biography of Elon Musk published by Ashlee Vance. Use this tag with the [ashlee-vance] tag."
"la-fontaine","1","Questions about the French author Jean de La Fontaine (1621 – 1695) and his works. He is best known for his Fables, which were published in 12 volumes from 1668 to 1694. Use this tag with the [french-literature] tag."
"martin-mcdonagh","1","Questions related to the British and Irish playwright, screenwriter and film director Martin McDonagh (born 1970) and his work."
"jean-ferrat","1","Questions related to the French singer-songwriter and poet Jean Ferrat (1930 – 2010) and his songs. In addition to writing his own lyrics, he often sang poems by Louis Aragon, whom he had befriended. When asking about song lyrics, please use the [song-lyrics] tag."
"edward-gibbon","1","Questions related to the English historian and writer Edward Gibbon (1737 – 1794) and his work. He is best known for his multi-volume The History of the Decline and Fall of the Roman Empire."
"decline-and-fall-of-roman-empire","1","Questions related to The History of the Decline and Fall of the Roman Empire, a work in six volumes by Edward Gibbon. The work is notable because of its heavy use of primary sources, its idiosyncratic and often humorous style, and for its theory that Christianity contributed to the fall of the Roman empire. Current historians consider Gibbon's views outdated. Use this tag with the [edward-gibbon] tag."
"diana-wynne-jones","1","Questions related to the British writer Diana Wynne Jones (1934 – 2011) and her work. She mainly wrote fantasy novels for children and adults, including the novel Howl's Moving Castle."
"fire-and-hemlock","1","Questions related to the fantasy novel Fire and Hemlock (1984) by Diana Wynne Jones. Use this tag with the [diana-wynne-jones] tag."
"edda","1","Questions about the Prose Edda, the Poetic Edda or both. Both works were written down in the 13th century in Iceland and contain Icelandic and Norse myths. "
"dying-of-the-light","1","Questions related to George R. R. Martin's first novel, Dying of the Light (1977). Use this tag with the [george-r-r-martin] tag."
"e-l-konigsburg","1","E. L. Konigsburg was an American author, primarily of children's and young adult books.  She is notable for being one of very few writers to win 2 Newbery medals, sharing this distinction with only 5 other authors."
"the-view-from-saturday","1","""The View from Saturday"" (1996) is a children's novel by E. L. Konigsburg.  It won a Newbery medal, the author's second."
"the-stars-are-legion","1","""The Stars Are Legion"" is a book by Kameron Hurley.  Use this tag with the [kameron-hurley] tag."
"kameron-hurley","1","Kameron Hurley is an American author, writing science fiction and fantasy.  Her works include ""The Stars Are Legion"" (2017), ""The Mirror Empire"" (2014), and ""God's War"" (2011)."
"vampirates","1","For questions about the Vampirates series, consisting of six novels and one short story, by the British author Justin Somper. Use together with the [justin-somper] tag."
"justin-somper","1","For questions about the British author Justin Somper or about any of his literary works, including the two fantasy series ""Vampirates"" and ""Allies & Assassins""."
"led-zepplin","1","Questions related to the English rock band Led Zeppelin, which was active in the years 1968–1980, with several reunions between 1985 and 2007."
"diane-duane","1","Questions related to the American science fiction and fantasy author Diane Duane (born 1952) and her works."
"digable-planets","1","Questions about the songs of the American hip hop trio Digable Planets, which formed in 1987. Questions regarding their songs should be tagged with [song-lyrics]."
"jaun-eliya","1","Questions related to the Pakistani Urdu poet, philosopher, biographer and scholar Jaun Elia (1931 – 2002) and his works."
"james-clavell","1","Questions about the Australian-born novelist James Clavell (1921 – 1994) and his works. He is best known as the author of novels that are set in Asia, such as Tai-Pan (1966) and Shōgun (1975). Several of his works were turned into TV mini-series."
"martin-handford","1","Questions about the English children's author and illustrator Martin Handford (born 1956) and his works. He is best known for his 'Where's Wally?' books."
"king-rat-clavell","1","Questions about James Clavell's first novel, King Rat (1962). The story is set in a Japanese prisoner-of-war camp during World War II. Use this tag with the [james-clavell] tag."
"death-comes-as-the-end","1","Questions related to Agatha Christie's novel Death Comes as the End (1944). Unlike Christie's other novels, Death Comes as the End is not set in the 20th century but in Thebes in 2000 BC. Use this tag with the [agatha-christie] tag."
"marjane-satrapi","1","Questions related to the Iranian-born French graphic novelist and cartoonist Marjane Satrapi (born 1969) and her work. She became famous because of her graphic novels ""Persepolis"" and ""Persepolis 2""."
"persepolis","1","Questions related to the graphic novels Persepolis and Persepolis 2 by Marjane Satrapi, which are based on the author's own life. Use this tag with the [marjane-satrapi] and [french-literature] tags."
"scoop","1","Questions related to Evelyn Waugh's 1938 novel ""Scoop"", which is a satire on journalism. Use this tag with the [evelyn-waugh] tag."
"worldbuilding","1","For questions regarding how authors construct a ""world"" associated with their text. For questions about building your own ""world,"" you should ask on Worldbuilding Stack Exchange or Writers Stack Exchange."
"edward-de-vere","1","For questions about Edward de Vere, 17th Earl of Oxford (1550 – 1604) or about any of his literary works. Although contemporary sources claim that Edward de Vere wrote both plays and poems, only poems have survived."
"rupert-bear","1","Questions about the Rupert Bear stories, a series of English comic strips about a young bear named Rupert living in the village of Nutwood. The comics first appeared in the Daily Express in the 1920s, but changed to their current form in 1936. They are also republished in the ""Rupert Bear annuals"" each year."
"tove-jansson","1","Questions about the Swedish-speaking Finnish author Tove Jansson (1914 – 2001) and her work. She wrote books for children (the Moomins series, which also includes comic strips), and books and short stories for adults."
"moomin-series","1","Questions about the Moomins series of books (including a comic strip) by the  Swedish-speaking Finnish author and illustrator Tove Jansson. Use this tag with the [tove-jansson] tag."
"rudy-rucker","1","Questions about the American mathematician, computer scientist and science fiction author Rudy Rucker (born 1946) and his works. Rucker is an influential cyberpunk author."
"charles-robert-maturin","1","Questions about the Irish clergyman and author Charles Robert Maturin (1782 – 1824) and his works. Maturin wrote several Gothic plays and novels, including the novel ""Melmoth the Wanderer""."
"book-of-mythicality","1","Questions about ""Rhett & Link's Book of Mythicality: A Field Guide to Curiosity, Creativity, and Tomfoolery"" (2017) by Rhett McLaughlin and Link Neal. Use with the tags [rhett-mclaughlin] and [link-neal] tags."
"clare-reynolds","1","Questions about the songs of the Australian singer Clare Reynolds. Questions about her songs should be tagged under [song-lyrics]."
"epistolary-novel","1","For questions about the genre of epistolary novels: novels which take the form of a series of documents, typically letters but sometimes also diary entries, newspaper clippings, and other types of documents. If your question is about a particular epistolary novel, such as Dracula or Frankenstein, use the specific tags for that novel and author instead."
"charlotte-mew","1","Questions related to the English poet Charlotte Mew (1869 – 1928) and her work. When asking about a poem, please use the [poetry] tag."
"the-american-claimant","1","Questions about the 1892 novel The American Claimant by Mark Twain. Use this tag with the [mark-twain] tag."
"shira-glassman","1","For questions about the queer Jewish feminist author Shira Glassman, or about any of her works (fantasy or contemporary), most famously the Mangoverse series. "
"mangoverse","1","For questions about Shira Glassman's 'Mangoverse' fantasy series. Use with the [shira-glassman] author tag. "
"melmoth-the-wanderer","1","For questions about Charles Robert Maturin's 1820 Gothic novel ""Melmoth the Wanderer"". Use with the [charles-robert-maturin] tag."
"theodore-l-thomas","1","Questions about Theodore L. Thomas (1920 - 2005) and his works. Thomas wrote science fiction short stories and collaborated on two novels with Kate Wilhelm."
"pierre-et-jean","1","For questions directly regarding Pierre et Jean, a psycho-realist and naturalist novel by Guy de Maupassant written in 1887. Use this tag with the [guy-de-maupassant] and [french-literature] tags."
"confessions-of-english-opium-eater","1","Questions about the essay 'Confessions of an English Opium-Eater' (1821) by Thomas De Quincey. Use this tag with the [thomas-de-quincey] tag."
"trickbaby","1","For questions about lyrics by the London-based band Trickbaby. Use with the [song-lyrics] tag."
"the-bone-clocks","1","Questions about the novel 'The Bone Clocks' (2014) by British writer David Mitchell. Use this tag with the [david-mitchell] tag."
"the-art-of-war-machiavelli","1","Questions about the treatise 'Dell'arte della guerra' ('The Art of War') by Niccolò Machiavelli. It was written in the years 1519-1520 and published in 1521. Use this tag with [niccolo-machiavelli] and [italian-literature]."
"dao-de-jing","1","Questions about the 'Dao De Jing' or 'Tao Te Ching', a Chinese philosophical text dating from the 6th-century BC that is attributed to Laozi (or Lao-Tzu). The work is one of the fundamental texts of Taoism. Use this tag with the [chinese-literature] tag."
"muriel-spark","1","Questions about the Scottish novelist, short story writer, poet and essayist Muriel Spark (1918 – 2006) and her works. She is best known for the novels 'The Prime of Miss Jean Brodie' (1961), 'The Mandelbaum Gate' (1965), 'The Driver's Seat' (1970) and 'Memento Mori' (1959)."
"the-mousetrap","1","Questions about the play 'The Mousetrap' (first performed in 1952) by Agatha Christie. It is famous for being the longest running in London's West End, with the longest initial run of any play in history. Use this tag with the [agatha-christie] tag."
"a-streetcar-named-desire","1","Questions about the play 'A Streetcar Named Desire' (1947) by Tennessee Williams. The play was awarded the Pulitzer Prize for Drama in 1948 and was turned into a film directed by Elia Kazan. Use this tag with the [tennessee-williams] tag."
"middlemarch","1","Questions about the novel 'Middlemarch, A Study of Provincial Life' (1871–1872) by George Eliot. Use this tag with the [george-eliot] tag."
"stanislaw-lec","1","Questions about the Polish aphorist and poet Stanisław Jerzy Lec (1909 – 1966) or about any of his literary works."
"roger-lancelyn-green","1","Questions about the British biographer and children's writer Roger Lancelyn Green (1918 – 1987) and his works. He studied under C. S. Lewis at the University of Oxford. His books include 'King Arthur and His Knights of the Round Table' (1954), 'Robin Hood' (1956) and 'Tales of the Greek Heroes' (1958)."
"nick-bostrom","1","For questions about the life and works of the Swedish philosopher and writer Nick Bostrom (born 1973)."
"imtiaz-dharker","1","Questions about the Pakistan-born British poet, artist and documentary filmmaker Imtiaz Dharker (born 1954) and her literary works."
"timur-vermes","1","Questions about the German journalist, author and translator Timur Vermes (born 1967) and his works.  He is best known for his satirical novel 'Er ist wieder da' (2012; 'Look Who's Back')."
