tagName,Count,Excerpt
"knot-invariants","228","For properties of knots that remain unaffected by Reidmaster moves"
"local-rings","228","In abstract algebra, more specifically ring theory, local rings are certain rings that are comparatively simple, and serve to describe what is called ""local behaviour"", in the sense of functions defined on varieties or manifolds, or of algebraic number fields examined at a particular place, or prime."
"concentration-of-measure","227","Use this tag for questions about the principle that a random variable that depends in a Lipschitz way on many independent variables (but not too much on any of them) is essentially constant."
"solid-of-revolution","227","This tag is for questions regarding to ""Solid of revolution"", a three-dimensional object obtained by rotating a function in the plane about a line in the plane."
"zariski-topology","225","For questions about the topology of schemes and (classical) algebraic varieties."
"fractional-part","225","For questions related to the fractional part of a number."
"unit-of-measure","224","This tag is meant for questions concerning the use of units in the measurement of a quantity. "
"computational-algebra","223","Computational algebra is an area of algebra that seeks efficient algorithms to answer fundamental problems concerning basic algebraic objects (groups, rings, fields, etc.). For questions about generic computer algebra systems, use [tag:computer-algebra-systems]."
"symbolic-computation","223","Numeric computation usually uses floating point numbers.  Symbolic computations use symbols, and can give exact answers, such as $\sum_{n=1}^\infty \frac{1}{n^2} = \frac{\pi^2}{6}$. Mathematica, Maple, and Geometry Expressions all use symbolic computation, when desired. An online source is WolframAlpha."
"profinite-groups","223","For questions regarding profinite groups and their properties."
"algorithmic-game-theory","221","Algorithmic game theory is an area in the intersection of game theory and algorithm design, whose objective is to design algorithms in strategic environments. 
(Def: http://en.m.wikipedia.org/wiki/Algorithmic_game_theory)"
"complex-manifolds","221","For questions about complex manifolds."
"quadratic-reciprocity","221","In number theory, the law of quadratic reciprocity is a theorem about modular arithmetic that gives conditions for the solvability of quadratic equations modulo prime numbers. (Ref: http://en.m.wikipedia.org/wiki/Quadratic_reciprocity)"
"topological-k-theory","220","Topological K-theory is a generalized cohomology theory, for which $K_0(X)$ is the Grothendieck group of isomorphism classes of vector bundles over topological space $X$. See also (algebraic-k-theory)."
"formal-systems","220","A formal system is broadly defined as any well-defined system of abstract thought based on the model of mathematics. (Def: http://en.m.wikipedia.org/wiki/Formal_system)"
"decision-theory","220","For questions regarding formal decision problems. In contrast, questions involving strategic aspects (where the solution depends on the behavior of others) are discussed in game theory."
"quartic-equations","220","Equations that can be written in the form $p(x) = 0$ for a univariate polynomial $p$ of degree $4$ or $p(X_1, \ldots, X_r) = 0$ for a multivariate polynomial $p$ of total degree $4$. Questions that use this tag should usually also have the polynomial tag."
"perfect-powers","219","A perfect power is a positive integer that can be expressed as an integer power of another positive integer. 
This tag should only be used when having in mind an arbitrary perfect power (as opposed to a specific one, like a perfect square, a perfect cube, etc.)."
"diffeomorphism","217","This tag is for questions regarding to ""diffeomorphisms"",  a map between manifolds which is differentiable and has a differentiable inverse."
"weak-topology","216","Let $X=(X,\tau)$ be a topological vector space whose continuous dual $X^*$ separates points (i.e., is T2). The weak topology $\tau_w$ on $X$ is defined to be the coarsest/weakest topology (that is, the topology with the fewest open sets) under which each element of  $X^*$ remains continuous on $X$."
"birthday","216","Birthday problems typically look at probabilities and expectations of a random group of individuals sharing birthdays and how this changes as the number of people increase.  They often assume that individuals' birthdays are independently uniformly distributed across 365 days but similar problems can use other numbers or assumptions.  They can be generalised to wider occupancy and collision problems. "
"projective-schemes","216","This tag is for questions relating to ""projective scheme""."
"symmetric-functions","214","For questions about functions which are symmetric in its arguments."
"noneuclidean-geometry","213","For general questions about non-Euclidean Geometry. Consider using more specific tags, like (projective-geometry), (hyperbolic-geometry), (spherical-geometry), etc."
"compact-manifolds","213","For questions regarding the structure and properties of compact manifolds."
"prime-twins","213","For questions on prime twins."
"multiplicative-function","212","This tag is for questions relating to  multiplicative functions which are arise most commonly in the field of number theory."
"linear-diophantine-equations","211","Diophantine equations where all of the terms are monomials of degree zero or one. For example, finding all integers $x$ satisfying $ax = b$, finding all integers $x,y$ such that $ax + by = c$, or finding all integers $x,y,z$ such that $ax + by + cz = d$. Probably appropriate with (elementary-number-theory)."
"hodge-theory","210","For question about Hodge theory, which is a method for studying the cohomology groups of a smooth manifold using partial differential equations."
"gaussian-integers","210","This tag is for questions relating to the Gaussian integer, which is a  complex number $~z=~a~+i~b~$ whose real part $~a~$ and imaginary part $~b~$ are both integers. "
"electromagnetism","210","For questions on Classical Electromagnetism from a mathematical standpoint.  This tag should not be the sole tag on a question."
"non-linear-dynamics","208","This tag is for questions relating to nonlinear-dynamics, the branch of mathematical physics that studies systems governed by equations more complex than the linear, $~aX+b~$ form."
"tangent-bundle","208","The tangent $TX$ of a smooth (real or complex) manifold is defined as disjoint union of all the tangent space at the points of $X$. This the first and natural example of vector bundle."
"telescopic-series","206","For summation questions involving telescopic sums/series.  This tag is often used with (summation) or (sequences-and-series)."
"big-numbers","206","For questions relating to the computation, estimation and properties of extremely large finite quantities that are not usually used in mainstream mathematics.  This is not for questions that just have large numbers; the fact that a number is very large has to affect the question."
"spherical-trigonometry","205","For geometric questions about solving spherical triangles and spherical polygons on spheres."
"polynomial-rings","205","This tag is used for questions on polynomials rings in an arbitrary number of variables related to different topics studied in ring theory and commutative algebra. Questions related to high-school polynomials level or similar should use the tag ""polynomials"". "
"quantum-computation","204","Quantum Computation deals with considering computation as fundamentally physical, as well as replacing the classical binary digit (bit) with the quantum binary digit (qubit). While the classical bit is either 0 or 1, the qubit can be in a superposition of these states. Computation systems that use quantum phenomena, such as superposition and entanglement, can solve certain complex problems very quickly."
"finite-rings","204","Use with the (ring-theory) tag. The tag ""finite-rings"" refers to questions asked in the field of ring theory which, in particular, focus on rings of finite order."
"blowup","204","A technique in geometry (especially algebraic and differential, and, by extension, the study of pseudo-differential operators) for resolution of singularities. Not to be confused with the formation of singularities in solutions of ordinary or partial differential equations."
"divisor-counting-function","203","For questions that involve the divisor counting function, also known as $\sigma_0$, $\tau$, or $d$."
"probabilistic-method","203","Probabilistic methods prove existence results in a nonconstructive fashion, by showing the chance of randomly selecting a solution is greater than zero."
"logistic-regression","203","For questions about logistic regressions, a regression model where the dependent variable is categorical. "
"riesz-representation-theorem","201","Any question about any version of the Riesz-representation Theorem for linear forms on Hilbert spaces Bilinear forms on Hilbert spaces are also concerned  including linear forms on  $L^p$ spaces and Riesz- Markov theorem as well which extend to linear forms on Wiener spaces (spaces of continuous functions)."
"congruence-relations","201","For questions about congruence relations, equivalence relations on an algebraic structure that are compatible with the structure."
"inverse-problems","201","Inverse problems involve for example reconstruction of an object based on physical measurements and finding a best model/parameters out of a family given observed data. Typically the corresponding ""forward"" problems are well-posed and can be solved straightforwardly, while the inverse problems are often ill-posed. Not to be confused with the (inverse) tag. "
"eulerian-path","200","This tag is for questions relating to Eulerian paths in graphs. An ""Eulerian path"" or ""Eulerian trail"" in a graph is a walk that uses each edge of the graph exactly once. An Eulerian path is ""closed"" if it starts and ends at the same vertex."
"tangent-spaces","200","This tag is for questions regarding to the tangent space, the linear space that best approximates an object at a given point. Intuitively, the tangent space $ T_p(M)$ at a point $ p$ on an $ n$-dimensional manifold $ M$ is an $ n$-dimensional hyperplane in $ {\mathbb{R}}^m$ that best approximates $ M$ around $ p$, when the hyperplane origin is translated to $ p$."
"sum-of-squares-method","200","Proofs of inequalities by the Sum of Squares method (SOS)."
"groebner-basis","198","A Gröbner basis is a type of a generating set of an ideal in a polynomial ring over a field. It is a multivariate non linear generalization of Gaussian elimination and Euclid's algorithm. "
"sieve-theory","198","Sieve theory deals with number theoretic sieves, and sifted sets. E.g. the Sieve of Eratosthenes, Brun sieve, and other modern sieves."
"parity","198","This tag is for questions relating to ""Parity"", a mathematical term that describes the property of an integer's inclusion in one of two categories: even or odd."
"ramification","197","Ramification in algebraic number theory means prime numbers factoring into some repeated prime ideal factors."
"bivariate-distributions","196","For questions on bivariate distributions, the combined probability distribution of two randomly different variables. 
"
"metric-geometry","196","The study of geometry of manifolds without appealing to differential calculus. It includes studies of length spaces, Alexandrov spaces, and CAT(k) spaces. The techniques are often applicable to Riemannian/Finsler geometry (where differential calculus is used) and geometric group theory. For questions about plain-old metric spaces, please use (metric-spaces) instead. "
"de-rham-cohomology","196","This a cohomogy theory for smooth manifolds, where the chain complex is defined by ""closed n-forms"" / ""exact n-forms"". "
"quadratic-equation","195","A quadratic equation is of the form $ax^2 + bx + c = 0$, $a \neq 0$."
"minimal-surfaces","194","Question on minimal surfaces, or surfaces that have zero mean curvature."
"chessboard","194","Use this tag for questions about the board on which the game of chess is played."
"absolute-continuity","193","Use this tag for questions related to absolute continuity, which is a smoothness property of functions stronger than that of continuity and uniform continuity."
"hash-function","193","For questions about hash functions: functions from a big set to a smaller one such that the same output $f(x_1)=f(x_2)$ for different input $x_1\ne x_2$ is unlikely, especially if $x_2$ differs from $x_1$ by a random error or is crafted by an adversary. "
"centroid","192","""The centroid or geometric center of a plane or solid figure is the arithmetic mean (""average"") position of all the points in the shape. ""

This tag is for questions about the centroid of a geometrical shape, its properties and computation."
"linear-approximation","191","For questions about linear approximations, $f(x) \approx f(a)+f'(a)(x-a)$ for $x$ around $a$. "
"latin-square","190","For questions on or pertaining to Latin squares."
"mean-square-error","189","This tag is for questions about mean-square-error. In statistics, the mean squared error (MSE) of an estimator measures the average of the squares of the errors or deviations, that is, the difference between the estimator and what is estimated. "
"linear-groups","188","A linear group or matrix group is a group $G$ whose elements are invertible $n \times n$ matrices over a field $F$.
"
"span","188","For questions about the linear span of a set of vectors, which is the smallest subspace containing the set. Most questions with this tag belong to (linear-algebra) or (functional-analysis)."
"lyapunov-functions","188","This tag is for questions relating to Lyapunov function, which is a scalar function defined on the phase space, which can be used to prove the stability of an equilibrium point. The Lyapunov function method is applied to study the stability of various differential equations and systems."
"open-map","187","In topology, an open map is a function between two topological spaces which maps open sets to open sets. That is, a function f : X → Y is open if for any open set U in X, the image f(U) is open in Y. A map may be open, closed, both, or neither; in particular, an open map need not be closed and vice versa."
"inverse-function-theorem","187","Recommended to be used when the Inverse function theorem is being employed in a question, and also for those users that need help understanding it."
"rubiks-cube","187","Questions on the mathematics behind the famed toy invented by Ernő Rubik."
"graded-modules","187","This tag  is for questions relating to ""Graded Module"",  extensively used in homological algebra. It generalizes graded vector spaces. A graded module that is also a graded ring is called a graded algebra. A graded ring could also be viewed as a graded Z-algebra."
"provability","186","For questions on provability, the capability of being demonstrated or logically proved."
"ricci-flow","186","The Ricci flow on a Riemannian manifold $(M,g)$ is determined by the geometric evolution equation $\partial_t g_{ij} = -2R_{ij}$ where $R_{ij}$ is the Ricci curvature. The Ricci flow is the main ingredient in Perelman's proof of the Poincaré conjecture."
"geometric-algebras","185","Geometric algebras are Clifford algebras over the real numbers. They are applied in geometry and theoretical physics."
"graph-laplacian","185","A simple graph has a symmetric matrix L = D - A associated with it called the Laplacian matrix, where D is the diagonal matrix of degrees and A is the adjacency matrix, often studied for its spectrum (eigenvalues)."
"artificial-intelligence","185","For questions about artificial intelligence, the intelligence of machines and robots and the branch of computer science that aims to create it."
"multivalued-functions","184","In Mathematics, set theory, a Multivalued function is defined as a left-total relation (that is, every input is associated with at least one output) in which at least one input is associated with multiple (two or more) outputs."
"homogeneous-spaces","184","This tag is for questions relating to ""homogeneous-spaces"", a particular class of manifolds that behave per construction very symmetrically under the action of some groups, and they can be fully reconstructed just by looking at their behaviour under curtain actions."
"coxeter-groups","183","For questions about Coxeter groups, an abstract group that admits a formal description in terms of reflections."
"combinatorics-on-words","182","combinatorial properties of strings of symbols from a finite alphabet. Also includes 
sequences such as the Thue-Morse and Rudin-Shapiro sequence."
"negative-binomial","181","Questions about the negative binomial distribution, a discrete probability distribution."
"deformation-theory","181","The study of how mathematical objects (complex manifolds, associative algebras, Lie algebras) can be deformed into similar mathematical objects, at least infinitesimally."
"random-functions","181","This tag is for questions relating to the functions of random variables which is a function from $Ω$ into a suitable space of functions (where $Ω$ is the sample space of a probability space that has been specified). Technically, there is also a measurability condition on this function."
"filtrations","181","This tag is for questions relating to ""Filtration"". It has many application in abstract algebra, homological algebra and in measure theory and probability theory for nested sequences of σ-algebras."
"big-picture","180","Questions to get the ""big picture"" about a subject. "
"etale-cohomology","179","For questions on the étale cohomology groups of an algebraic variety or scheme, algebraic analogues of the usual cohomology groups with finite coefficients of a topological space."
"quadratic-variation","179","Questions on quadratic variations of stochastic processes. (Not to be confused with functions of bounded variation.)"
"cauchy-principal-value","179","Computation of Cauchy principal values of integrals.  May be tied in with contour integration, but should be separate from definite-integrals."
"haar-measure","179","Use this tag for questions related to the Haar measure, which is an assignment of an ""invariant volume"" to subsets of locally compact topological groups, consequently defining an integral for functions on those groups."
"transition-matrix","178","A matrix associated to a transition of a Markov chain. The entries of this matrix represents a probability with the sum of a whole column being $1$."
"ring-isomorphism","178","This tag is for questions regarding to Ring Isomorphisms,  a ring homomorphism having a $2$-sided inverse that is also a ring homomorphism. Isomorphic rings have all their ring-theoretic properties identical. One such ring can be regarded as ""the same"" as the other."
"galois-representations","178","Questions relating to the representations of the absolute Galois group $\mathrm{Gal}(\overline K/K)$ of a number field or of a local field."
"experimental-mathematics","178","The utilization of advanced computing technology in mathematical research: new mathematical results discovered partly or entirely with the aid of computer-based tools. "
"submanifold","177","In mathematics, a submanifold of a manifold $M$ is a subset $S$ which itself has the structure of a manifold, and for which the inclusion map $S \rightarrow M$ satisfies certain properties. There are different types of submanifolds depending on exactly which properties are required. Different authors often have different definitions. Therefore, please include the details when using this tag."
"condition-number","177","The condition number of a matrix is the ratio of the largest to the smallest singular value in the singular value decomposition of a matrix."
"group-extensions","176","This group is for questions relating to ""group extensions"", a general means of describing a group in terms of a particular normal subgroup and quotient group. "
"power-towers","176","For questions pertaining to power towers: expressions like a^(b^(c^d))), which result from iterated exponentiation. The ""hyperoperation"" tag may be appropriate, too."
"moduli-space","175","A Moduli space is a space in algebraic geometry whose points are geometric objects or isomorphism classes of these kinds of objects."
"classifying-spaces","174","A classifying space $BG$ of a topological group $G$ is the quotient of a weakly contractible space $EG$ by a free action of $G$. When $G$ is a discrete group $BG$ has homotopy type of $K(G,1)$ and (co)homology groups of $BG$ coincide with group cohomology of $G$."
"spin-geometry","174","For questions about spin manifolds, the groups $\operatorname{Spin}(n)$, as well as generalisations such as $\operatorname{Pin}(n)$ and $\operatorname{Spin}^c(n)$. This tag should also be used for any questions about the geometry of spin manifolds, including questions involving Dirac operators and the Lichnerowicz formula."
"convex-cone","173","This tag should be used with convex cones defined as usual within the context of Euclidean spaces or topological vector spaces, and their applications within geometry and topology, optimization, combinatorics and any other related area of mathematics using the classic definition of convex cone."
"meromorphic-functions","173","Meromorphic functions are complex-valued functions which are holomorphic everywhere on an open domain except a set of isolated points which are poles.  Consider also using the (complex-analysis) tag."
"cumulative-distribution-functions","173","For questions related to cumulative distribution functions."
"log-likelihood","172","For questions that use the natural logarithm of a likelihood function."
"hausdorff-measure","172","If $(X,\rho)$ is a metric space, then for any subset $S$, we have $$
H_\delta^d(S):=\inf\ \left\{ \sum_{i=1}^\infty ({\rm diam}\ U_i)^d |
S\subset \bigcup_{i=1}^\infty U_i,\ {\rm diam}\ U_i  < \delta \right\}, $$
 where the infimum is over all countable covers of $S$. Then we have $H^d(S):=\lim_{\delta \rightarrow 0 } H^d_\delta (S)$,
which is called the $d$-dimensional Hausdorff measure."
"uvw","172","The uvw method is a very useful method for the proof of polynomial inequalities with three variables. Sometimes it works for more variables as well. This tag should be used for questions that could be tackled with this method, or questions about the method itself."
"formal-grammar","172","In formal language theory, a grammar (when the context is not given, often called a formal grammar for clarity) is a set of production rules for strings in a formal language. A formal grammar is a set of rules for rewriting strings, along with a ""start symbol"" from which rewriting starts. Therefore, a grammar is usually thought of as a language generator.
(Def: http://en.m.wikipedia.org/wiki/Formal_grammar)"
"birational-geometry","172","For questions on birational geometry, a field of algebraic geometry the goal of which is to determine when two algebraic varieties are isomorphic outside lower-dimensional subsets."
"goldbachs-conjecture","171","For questions about Goldbach's conjecture: every even integer greater than two is the sum of two primes."
"division-algebras","171","A division algebra $D$ is a vector spaces over a field $F$ equipped with a bilinear product and a multiplicative neutral element $1$. All the non-zero elements of $D$ have a multiplicative inverse. Associativity is often assumed but not always. Any field is a commutative, associative division algebra. A skewfield = a division ring is always a division algebra over its center. The quaternions form the best known non-commutative division algebra. "
"pullback","171",""
"borel-measures","170","Use this tag for questions related to Borel measures, which, on a topological space, are measures defined on all open sets."
"hadamard-product","170","For questions about Hadamard product between two matrices, or it can concern analytic functions. "
"gauge-theory","169","For questions about gauge theory in mathematical physics and differential geometry.  Typical questions pertain to bundles, connections, spinors, and moduli spaces.  Questions about the physics of gauge fields should be directed to physics.stackexchange."
"symplectic-linear-algebra","167","Questions about vector spaces equipped with a symplectic form, a non-degenerate, skew-symmetric bilinear form."
"cauchy-problem","167","Use this tag for questions about partial differential equations that satisfy certain conditions given on a hypersurface in the domain."
"linearization","167","On the many different ways to turn non-linear systems of equations into linear ones. "
"graph-connectivity","166","For questions related to the vertex-connectivity or edge-connectivity of graphs or networks: the minimum number of vertices (respectively edges) that need to be deleted to disconnect the graph."
"bochner-spaces","166","For question involving Bochner space, which are generalization $\mathbb L^p$ spaces in the sense that the values of the functions are themselves in function spaces."
"monads","166","A monad is a functor from a category to itself together with two natural transformations, commonly called μ (the ""multiplication"") and η (the ""unit""), satisfying conditions that make μ monoidal and η an identity for it."
"automorphic-forms","166","Automorphic forms are a generalization of the idea of periodic functions in Euclidean space to general topological groups."
"chemistry","166","Questions related to mathematical chemistry which include application of mathematics to problems in chemistry and the development of mathematical methods suitable for such applications and for the formulation of chemical theories 

"
"projectile-motion","165","This tag is for questions regarding to ""projectile motion"", the motion of an object thrown or projected into the air, subject to only the acceleration of gravity. "
"inverselaplace","165","This tag is for questions regarding to ""Inverse Laplace Transform"" which is the transformation of a Laplace transform into a function of time."
"variational-analysis","165","
Variational analysis is a branch of mathematics that extends the methods arising from the classic calculus of variations and convex analysis to more general problems of optimization theory, including topics in set-valued analysis, e.g. generalized derivatives."
"unitary-matrices","163","This tag is for questions relating to Unitary Matrices which are comprise a class of matrices that have the remarkable properties that as transformations they preserve length, and preserve the angle between vectors."
"function-fields","162","This tag is for questions related to function field, a finitely generated field extension."
"approximate-integration","162","Use this tag for questions related to approximate integration, which constitutes a broad family of algorithms for calculating the numerical value of a definite integral."
"noise","161","This tag is for questions about noise. In signal processing, noise is a general term for unwanted (and, in general, unknown) modifications that a signal may suffer during capture, storage, transmission, processing, or conversion."
"project-euler","160","Project Euler is a series of challenging mathematical/computer programming problems. Please see the site and rules before posting."
"coprime","160","Use this tag for questions related to integers such that the only positive integer that divides them is 1."
"monty-hall","159","The Monty Hall problem is a probability puzzle with a solution that is counterintuitive to many."
"subgradient","159","This tag is for questions relating to subgradient, an  iterative method for solving convex minimization problems, used predominantly in Nondifferentiable optimization for functions that are convex but nondifferentiable. The subgradient method is a very simple algorithm for minimizing convex nondifferentiable functions where newton's method and simple linear programming will not work. "
"mellin-transform","158","The Mellin transform is an integral transform similar to Laplace and Fourier transforms."
"algebraic-k-theory","158","Algebraic K-theory is a tool from homological algebra that defines a sequence of functors from rings to abelian groups. It has many applications in algebraic geometry. See also (topological-k-theory)."
"gradient-flows","158","An ordinary differential equation that generalizes the notion of ""path of steepest descent."" For questions on ""gradients"" of a function, use (multivariable-calculus) instead.  "
"spectral-radius","157","The spectral radius of a square matrix or a bounded linear operator is the largest absolute value of its spectrum."
"euclidean-domain","157","Use for questions related to commutative rings that can be endowed with a Euclidean function, which allows a suitable generalization of the Euclidean division of the integers."
"self-adjoint-operators","157",""
"rolles-theorem","156","For questions about Rolle's Theorem, or exercises that suggest the use of Rolle's Theorem. The theorem states that if a real-valued differentiable function has two distinct zeros, then the function has a vanishing derivative for some value between those two zeros. "
"utility","156","For all questions involving utility functions as used in economics and decision theory, including study of their properties or how they can be used to represent preferences. "
"extremal-graph-theory","156","The study of maximal or minimal graphs satisfying certain properties."
"branch-points","155","A branch point is a point in the complex that can map from a single point to multiple points in the range."
"contraction-operator","155","Use this tag for questions about operators whose norm is at most 1."
"adjacency-matrix","153","An adjacency matrix is a square matrix used to represent a finite graph. The elements of the matrix indicate whether pairs of vertices are adjacent or not. In the special case of a finite simple graph, the adjacency matrix is a (0,1)-matrix with zeros on its diagonal."
"cohen-macaulay","153","A ring is called Cohen-Macaulay if its depth is equal to its dimension. More generally, a commutative ring is called Cohen-Macaulay if is Noetherian and all of its localizations at prime ideals are Cohen-Macaulay. In geometric terms, a scheme is called Cohen-Macaulay if it is locally Noetherian and its local ring at every point is Cohen–Macaulay.

"
"fundamental-solution","153","Questions on fundamental solutions of an ordinary differential equation."
"rigid-transformation","153","Rigid transformations are mappings from one reference frame to another reference frame in the Euclidean space $\mathbb R^n$. They comprise translation, rotation (and sometimes reflection).

More formally, rigid transformation are elements of the matrix Lie group SE($n$), the specially Euclidean group. If reflection is included, these proper rigid transformations are elements of the matrix Lie group E($n$), the Euclidean group.

"
"coalgebras","152","For questions about coalgebras, comultiplication, cocommutativity, counity, comodules, bicomodules, coactions, corepresentations, cotensor product, subcoalgebras, coideals, coradical, cosemisimplicity, ..."
"compactification","152","Use this tag for questions about making a topological space into a compact space."
"gram-schmidt","152","Questions relating to the Gram–Schmidt process, which takes a set of input vectors and produces an orthonormal set of vectors that spans the same subspace as the input set."
"computer-vision","152","Mathematical methods used in widely understood computer vision."
"algebraic-combinatorics","151","For problems involving algebraic methods in combinatorics (especially group theory and representation theory) as well as combinatorial methods in abstract algebra."
"quiver","151","A quiver is an oriented graph which might contain multiple edges and loops. The terminology is used in representation-theory of finite dimensional algebras, where one considers functors from this graph, viewed as a category, to the category of vector spaces. "
"stereographic-projections","150","For question about stereographic projection, a particular mapping that projects a sphere onto a plane."
"geometric-transformation","150","A geometric transformation is any bijection of a set having some geometric structure to itself or another such set. (from Wikipedia)"
"equicontinuity","149","Let $(X, d_X)$ and $(Y, d_Y)$ be two metric spaces, and $\mathcal{F}$ a family of functions from $X$ to $Y$. The family $\mathcal{F}$ is equicontinuous at a point $x_0\in X$ if for every $\varepsilon > 0 $, there exists a $\delta > 0 $ such that $d_Y(ƒ(x_0),f(x) ) < \varepsilon$ for all $ƒ \in \mathcal{F}$ whenever $d_X (x_0, x) <\delta$. "
"derived-categories","149","Use this tag for questions about a particular construction of homological algebra of an abelian category A that refines and in a certain sense simplifies the theory of derived functors defined on A."
"cayley-graphs","149","Cayley graphs are graphs obtained from a group $G$ in a such way that vertices are elements of the group and edges are added using some generating set $S\subseteq G$."
"real-algebraic-geometry","149","Real algebraic geometry is the study of algebraic geometry over the real numbers, or more generally formally real (esp. real closed) fields. Problems in this tag may require a mix of methods from algebraic geometry and techniques from o-minimal (esp. semialgebraic) geometry."
"tessellations","149","For question on Tessellations, the process of creating a two-dimensional plane using the repetition of a geometric shape with no overlaps and no gaps."
"homotopy-type-theory","148","For questions about homotopy type theory, including the homotopy theoretic interpretation of type theory or univalent type theory, univalence axiom, higher inductive types or related."
"conditional-convergence","148","This tag is for questions related to conditional convergence. A series or integral is said to be conditionally convergent if it converges, but it does not converge absolutely."
"pumping-lemma","147",""
"frobenius-method","147","Use this tag when you want to solve a linear ordinary differential equation with variable coefficients via the Frobenius method."
"decidability","147","Use this tag for questions about the existence of an algorithm that can and will return a correct true or false value to a decision problem."
"even-and-odd-functions","147",""
"torsion-groups","145","For questions about torsion groups and their properties. A torsion group is a group in which every element has finite order."
"quasicoherent-sheaves","145",""
"higher-order-logic","144","In mathematics and logic, a higher-order logic is a form of predicate logic that is distinguished from first-order logic by additional quantifiers and a stronger semantics. 
(Def: http://en.m.wikipedia.org/wiki/Higher-order_logic)"
"implicit-function","144","This tag is for questions relating to ""implicit function"", a  function or relation in which the dependent variable is not isolated on one side of the equation."
"step-function","144",""
"noncommutative-geometry","141","Noncommutative geometry is a study of noncomutative algebras from geometrical point of view. The motivation of this approach is Gelfand representation theorem, which shows that every commutative C*-algebra is *-isomorphic to the space of continuous functions on some locally compact Hausdorff space."
"groupoids","141","A groupoid (in the sense of category theory) is a small category in which every morphism is an isomorphism. Groupoids arise throughout mathematics, e.g. in guise of fundamental groupoids in the theory of covering spaces, holonomy groupoids in the theory of foliations or Lie groupoids in mathematical physics. For groupoids in the sense of universal algebra, i.e., a set with a binary operation, please use the (magma) tag."
"young-tableaux","141","For questions on the Young tableau, a combinatorial object useful in representation theory and Schubert calculus. It provides a convenient way to describe the group representations of the symmetric and general linear groups and to study their properties."
"optimal-transport","141",""
"translation-request","141","This tag is for requests to translate written mathematical material from one language to another."
"mobius-inversion","140","For questions related to Möbius inversion and its applications."
"radon-nikodym","140","For questions involving the notion of the Radon-Nikodym derivative or the Radon-Nikodym theorem. Use this tag along with (probability-theory) or (measure-theory)."
"conjunctive-normal-form","140","A formula is in conjunctive normal form (CNF) if it is a conjunction of clauses, where a clause is a disjunction of literals."
"characteristic-polynomial","139","The characteristic polynomial of a square matrix is a polynomial that is invariant under matrix similarity and has the eigenvalues as roots. "
"qcqp","138","A quadratically constrained quadratic program (QCQP) is an optimization problem in which both the objective function and the constraints are quadratic."
"hamilton-equations","137","Use this tag for questions related to Hamilton's equations."
"magma-cas","136","Magma is a computer algebra system distributed by the University of Sydney, and designed for solving problems in algebra, number theory, geometry and combinatorics."
"pseudoprimes","136","Pseudoprimes are composite numbers which pass some primality test - a property that is always true for prime numbers.  This may be Fermat's Little Theorem for one base or many, or some other test. "
"reference-works","135","Reference works include encyclopedias, dictionaries, books of tables (which may include numerical tables, tables of integrals, series, and products, tables of Fourier transforms, tables of finite groups, tables of combinatorial designs, etc.)."
"sparse-matrices","135","Use this tag for questions regarding sparse matrices, that is matrices with relatively few entries compared to their size. Related: [numerical-methods] and [numerical-linear-algebra]."
"semisimple-lie-algebras","134","A simple Lie algebra is non-abelian Lie algebra with no nontrivial ideals. A *semisimple Lie algebra* is a Lie algebra which is the direct sum of simple Lie algebras. This tag is for questions about semisimple Lie algebras, including their classification and correspondent to root systems and Dynkin diagrams."
"percentile","134","A value representing the lowest $n$ percent of the values in a data set or of the possible values of a random variable."
"hardy-spaces","134","For questions about Hardy spaces. Use the other related tag like (tag: complex-analysis) or (operator-theory)."
"magma","133","A magma is a set together with a binary operation on this set. (For questions about the computer algebra system named Magma, use the [magma-cas] tag instead.)"
"winding-number","133","For questions about winding numbers. The winding number of a continuous curve counts how many times it ""loops"" around a given point."
"constraint-programming","133","Constraint programming is a particular form of optimization modeling that tends to be well-suited for combinatorial models like scheduling and planning."
"laplace-method","133","Laplace's method is a way of approximating integrals and related quantities, like expectations, see https://en.wikipedia.org/wiki/Laplace%27s_method
"
"wronskian","132","This tag is for various questions relating to  ""Wronskian"". In mathematics, it is a determinant used in the study of differential equations, where it can sometimes show linear independence in a set of solutions."
"arzela-ascoli","132","The Arzela-Ascoli theorem is a fundamental result of mathematical analysis giving necessary and sufficient conditions to decide whether every sequence of a given family of real-valued continuous
functions defined on a closed and bounded interval has a uniformly convergent subsequence. The main condition is the equicontinuity of the family of functions. The theorem is the basis of many proofs in mathematics. Use this tag alongside (real-analysis)."
"curl","132","In vector calculus, the curl is a vector operator that describes the infinitesimal rotation of a vector field in three-dimensional Euclidean space."
"matrix-analysis","132","For question about matrices and their algebraic properties. Together with [tag:linear-algebra] if necessary."
"rearrangement-inequality","132","Proofs of inequalities by using Rearrangement inequality or Chebyshov inequality."
"large-deviation-theory","131","Use this tag for question on large deviations theory"
"distribution-tails","131",""
"cobordism","131","Literally ""together boundary"", a cobordism is a relation between two compact manifolds stating that their disjoint union forms the boundary of a higher dimensional manifold. This defines an equivalence relation between compact manifolds that is very coarse: two manifolds may be cobordant but not homeomorphic. This flexibility makes it the right notion for classifying manifolds in higher dimensions. See also (geometric-topology) and (algebraic-topology). "
"l-functions","131","L-functions are meromorphic functions on $\mathbb C$ that are used extensively in number theory."
"oeis","130","For questions related to the On-Line Encyclopedia of Integer Sequences."
