tagName,Count,Excerpt
"finite-geometry","61","Galois geometry, finite projective and affine spaces, polar spaces, partial geometries, generalized polygons, near polygons, and other finite incidence geometries. "
"moments","61",""
"affine-geometry","60",""
"sampling","60",""
"vertex-algebras","60",""
"integral-kernel","60",""
"bayesian-probability","60",""
"associative-algebras","60","For questions on algebras with an associative product."
"f-1","60","This tag refers to the (non-existent) ""field of one element""."
"monodromy","60",""
"schur-functions","60",""
"chern-simons-theory","59",""
"function-fields","59",""
"gerbes","59","""Gerbe"" is a construct in homological algebra and topology. They can be seen as a generalization of principal bundles to the setting of 2-categories. ""Gerbe"" is a French (and archaic English) word that literally means wheat sheaf. Gerbes were introduced by Jean Giraud (Giraud 1971) following ideas of Alexandre Grothendieck as a tool for non-commutative cohomology in degree 2. "
"learning-theory","59","This tag is used for questions that are related with following branches: Statistical learning theory, Machine learning, Vapnik–Chervonenkis theory (VC theory) and all other branches that are studied and applied in the area of learning theory that involves various kinds of mathematics."
"division-algebras","59",""
"locales","59","Questions taking place in the category of locales, which is given by the opposite of the category of frames.  Also appropriate for questions about pointless topology."
"etale-covers","59",""
"inverse-problems","59","Inverse problems involve for example reconstruction of an object based on physical measurements and finding a best model/parameters out of a family given observed data. Typically the corresponding ""forward"" problems are well-posed and can be solved straightforwardly, while the inverse problems are often ill-posed. Not to be confused with the (inverse) tag. "
"holonomy","58",""
"surgery-theory","58","In geometric topology, surgery theory is used to produce one finite-dimensional manifold from another in a 'controlled' way. Originally developed for differentiable (smooth) manifolds, surgery techniques also apply to piecewise linear and topological manifolds. Surgery refers to cutting out parts of the manifold and replacing it with a part of another manifold, matching up along the cut or boundary. This is related to handlebody decompositions."
"lambda-calculus","58","For questions on the formal system in mathematical logic for expressing effective functions, programs and computation, and proofs, using abstract notions of functions and combining them through binding and substitution."
"mathematical-finance","58",""
"inner-product","57",""
"classical-invariant-theory","57",""
"difference-equations","57","Difference equations, including linear and nonlinear equations, discrete version of topics in analysis, partial difference equations, oscillation theory, periodic solutions, almost periodic solutions, bifurcation theory, stability theory."
"quadratic-residues","57",""
"holomorphic-symplectic","57","hyperkahler manifolds, complex Lagrangian submanifolds, Mukai flop, integrable systems"
"schubert-calculus","57",""
"semidefinite-programming","57","Semidefinite programming can be regarded as an extension of linear programming.  In a semidefinite program, the goal is to optimize a linear function over the intersection of the cone of positive semidefinite matrices with some affine space.  "
"fano-varieties","57",""
"symmetric-monoidal-categories","57",""
"lie-groupoids","57",""
"graph-minors","57","A graph $H$ is called a minor of a graph $G$ if $H$ can be obtained from $G$ by contracting edges, deleting edges, and deleting isolated vertices."
"ramification","57",""
"expectation","57",""
"2-categories","56",""
"determinacy","56",""
"nilpotent-groups","56",""
"hyperelliptic-curves","56",""
"perfect-numbers","56","A perfect number is a positive integer that is equal to the sum of its proper positive divisors."
"ultrapowers","56",""
"independence-results","56","This tag is for questions about proving that some statement is independent from a theory, meaning it is neither provable nor refutable from that theory. Common examples are the continuum hypothesis from the axioms of ZFC, and the axiom of choice from the axioms of ZF."
"online-resources","55","For questions seeking recommendations for online mathematics resources that are useful at a research level."
"cyclotomic-fields","54","A cyclotomic field is a number field obtained by adjoining a complex primitive root of unity to $\mathbb Q$, the field of rational numbers. "
"numerical-analysis-of-pde","54",""
"absolute-galois-group","54",""
"green-function","54",""
"goldbach-type-problems","54",""
"kernels","54",""
"abc-conjecture","54",""
"cohen-macaulay-rings","53",""
"roots-of-unity","53",""
"billiards","53","Billiards are a class of dynamical systems in which a point particle moves uniformly in a domain $D\subset \mathbb{R}^d$ except for mirror-like reflections from the boundary.  Varying $D$ leads to examples satisfying many ergodic properties.  Billiards enhance visual explanations of dynamical concepts to students and the general public. There are many applications in physics and image processing.  The free motion and/or reflection rule may be generalized."
"nonnoetherian","53",""
"stone-cech-compactification","53",""
"stable-homotopy-category","53",""
"alternative-proof","53","Looking for a proof different from the standard proof(s) of a result"
"sparse-matrices","52",""
"topological-graph-theory","52","Graph theoretical questions with a topological flavour.  For example, graphs on surfaces, spatial embeddings, and geometric graphs.  Use the graph-drawing tag for questions specific to graph drawing (e.g. crossing numbers).    "
"planar-algebras","52",""
"random-functions","52",""
"incidence-geometry","52","Abstract incidence geometries like projective spaces, polar spaces, generalized polygons, as well as incidence problems in the real or complex Euclidean spaces (eg. Szemerédi–Trotter theorem). "
"weil-conjectures","52",""
"quasiconformal","51",""
"constructibility","51","This tag is for questions about Gödel's constructible universe $L$, and related constructions such as $L[X]$ and $L(X)$."
"motivation","51",""
"supersymmetry","51",""
"hyperplane-arrangements","51","A hyperplane arrangement is a set of hyperplanes in a vector space or in a projective space. The complement of the union of these hyperplanes defines an algebraic variety, with interesting geometry and topology. "
"trigonometric-sums","51",""
"projective-varieties","50","In algebraic geometry, a projective variety over an algebraically closed field $k$ is a subset of some projective $n$-space $\mathbb P^n$ over $k$ that is the zero-locus of some finite family of homogeneous polynomials of $n + 1$ variables with coefficients in $k$, that generate a prime ideal, the defining ideal of the variety"
"neron-models","50",""
"exceptional-groups","50","Exceptional Lie groups G2, F4, E6, E7, E8 of dimensions 14, 52, 78, 133, 248 were obtained as result of classification of simple Lie groups performed by Killing and Elie Cartan. The tool used in classification is Dynkin diagram and root system of vectors in Lie algebra of the group. The remaining Lie groups form four infinite families of transformations of n-dimensional space over real (odd and even), complex and quaternionic field."
"triangles","50",""
"branched-covers","50",""
"steenrod-algebra","49",""
"binomial-distribution","49",""
"categorification","49",""
"isomorphism-testing","49","Algorithmic questions concerning isomorphism testing.  A prime example is the graph isomorphism problem, which is to decide if two input graphs are isomorphic.  This tag may also be used for isomorphism testing between other objects (such as groups). "
"short-exact-sequences","48","For questions about short exact sequences in various contexts, including questions on short exact sequences of groups or modules."
"coarse-moduli-spaces","48",""
"cellular-automata","48",""
"experimental-mathematics","48",""
"problem-solving","48",""
"morita-equivalence","48","Two rings are said to be Morita equivalent if their categories of (left) modules are equivalent. The notion is also used in more general contexts when certain categories of representations are equivalent."
"berkovich-geometry","48",""
"infinite-sequences","48",""
"involutions","48",""
"wave-equation","48",""
"elliptic-surfaces","48",""
"permanent","48",""
"linear-orders","48",""
"automorphisms","47","An automorphism is an isomorphism from an object to itself, and which also preserves the objects structure
."
"categorical-logic","47",""
"ample-bundles","47",""
"cardinal-arithmetic","47",""
"products","47",""
"uniform-spaces","47",""
"group-rings","47","A group ring $R[G]$ is a ring constructed in a natural way from a ring $R$ and a group $G$."
"hyperbolic-dynamics","47",""
"algebraic-spaces","47",""
"quadratic-programming","47","A quadratic program (QP) is an optimization problem in which the objective function is quadratic and the feasible region is a convex polytope."
"probabilistic-number-theory","46",""
"linear-groups","46",""
"integral-geometry","45",""
"completion","45",""
"lagrangian-submanifolds","45",""
"classification","45",""
"proof-assistants","45","A proof assistant is software used for creating and checking formal proofs; examples include Coq and HOL. This tag is not to be used for requesting assistance on finding proofs.    "
"data-analysis","45",""
"economics","45",""
"normalization","45",""
"wavelets","45",""
"universal-property","44",""
"path-connected","44","For questions relating to path-connected topological spaces, that is, spaces where any two points can be connected by a path."
"transcendence","44",""
"sturm-liouville-theory","44",""
"interpolation-spaces","43",""
"real-analytic-structures","43",""
"analytic-continuation","43",""
"group-algebras","43",""
"supermanifolds","43",""
"extended-tqft","43",""
"math-communication","43","Communicating mathematics to peers, to students, to the general public. For mathematics of communication (channels etc.) use it.information-theory "
"collatz-conjecture","43","The Collatz Conjecture, also known as the 3n+1 conjecture, is a famous open problem named after Lothar Collatz."
"fuchsian-groups","43","In mathematics, a Fuchsian group is a discrete subgroup of PSL(2,R)"
"elliptic-functions","43",""
"simplicial-categories","43",""
"cones","43",""
"adeles","42",""
"induction","42",""
"arakelov-theory","42",""
"filters","42",""
"latex","42","Questions related to the typesetting-system LaTeX and closely related subjects. Please note that there is a Q&A-site dedicated to this subject http://tex.stackexchange.com  Most questions involving LaTeX are a better fit there, and if asked here, might still be migrated to the other site. Most of the existing questions with this tag predate the existence of the other site, they are not a good indicator for which questions now would remain on this site."
"abelian-schemes","42",""
"regularization","42",""
"injective-modules","42","For questions about injective modules over a ring and injective objects in related categories."
"modular-tensor-categories","41",""
"quantum-computation","41","Quantum computing is a model of computation that uses quantum bits instead of classical $0/1$ bits.  This allows for the superposition of classically allowable states.  Relevant topics include quantum algorithms (e.g. Shor's factoring algorithm), quantum information theory, quantum entanglement, and quantum annealing.  "
"character-varieties","41","moduli of representations (Betti moduli), moduli of Higgs bundles (Dolbeault moduli), moduli of connections (de Rham moduli space), moduli of principal bundles (Čech moduli space), moduli of polygons, moduli of geometric structures, spin networks, skein theory, A-polynomial, higher Teichmüller theory"
"heuristics","41",""
"graded-rings-modules","41",""
"lorentzian-geometry","40","Lorentzian geometry is the geometry of Minkowski spacetime, hence essentially of a Euclidean space, but equipped not with the standard Euclidean Riemannian metric of signature $(+,+,+,…,+)$ (which yields Euclidean geometry) but with the pseudo-Riemannian metric of signature $(−,+,+,…,+).$ "
"infinite-games","40","Infinite games. Combinatorial game theory for infinite two-player games of perfect information. Open games, clopen games. Determinacy. Transfinite game values. Topological games."
"cardinal-characteristics","40","For questions about various cardinal invariants, cardinal characteristics of the continuum and related topics."
"cyclic-homology","40","For questions about cyclic homology of associative algebras and related concepts."
"intersection-cohomology","40",""
"induced-representations","40",""
"chess","40","Mathematical questions in one way or another related to the game of chess."
"constructible-sheaves","40",""
"expander-graphs","40","An expander graph is a graph in which small sets of vertices have large 'boundary'.  Ramanujan graphs are examples of expanders.   "
"conic-sections","40",""
"discrepancy-theory","39",""
"simulation","39",""
"sub-riemannian-geometry","39",""
"chromatic-homotopy","39",""
"large-deviations","39",""
"limit-cycles","38",""
"locally-presentable-categories","38",""
"kazhdan-lusztig","38",""
"spanning-tree","38",""
"semi-riemannian-geometry","38",""
"compressed-sensing","38",""
"heights","37",""
"octonions","37","Octonions form a 8-dimensional normed division algebra constructed over the reals. They can be seen as a non-associative (alternative) extension of the quaternions. They have been first defined and studied in the 19th century by John Graves and Arthur Cayley. There are several variants (such as split-octonions) and strong relations with Lie Groups and projective geometry."
"hadamard-product","37",""
"heegaard-floer-homology","37","For questions about Heegaard-Floer homology (as introduced by Ozsváth-Szabó in 2003) and its uses in 3- and 4-dimensional topology."
"koszul-duality","37","Questions relating to various versions of Koszul duality, including Koszul duality between algebras and Koszul duality for operads."
"decomposition-theorem","37",""
"derivations","37",""
"gap","37","GAP (Groups, Algorithms and Programming) is a system for computational discrete algebra, with particular emphasis on Computational Group Theory. It provides a programming language, a library of thousands of functions implementing algebraic algorithms, and large data libraries of algebraic objects."
"non-convex-optimization","36",""
"orthogonal-groups","36",""
"trace-formula","36","Theoretical issues and applications of the Selberg, Arthur and relative trace formulas"
"central-simple-algebras","36",""
"solvable-groups","36","A solvable group is a group whose derived series terminates in the trivial subgroup."
"symplectic-group","36",""
"computational-topology","36","Computational topology is the study of decidability problems in topology and the algorithms that determine decidability. Examples of area of study include Normal Surface theory and the subproblems of unknot and $S^3$ recognition."
"hermitian","36",""
"trigonometric-polynomials","36",""
"finite-differences","36",""
"algebraic-equations","36",""
"cycles","36",""
"modular-group","35",""
"galois-groups","35",""
"homological-dimension","35","For questions having to do with projective and injective dimensions of modules, global dimension of rings and algebras, and related concepts."
"crystalline-cohomology","35",""
"stirling-numbers","35",""
"latin-square","35","For questions about latin squares, latin rectangles, their enumeration, their properties, generalisations and related combinatorial configurations such as MOLS (sets of Mutually Orthogonal Latin Squares)."
"accessible-categories","35",""
"exponential-polynomials","35",""
"frobenius-algebras","35","Frobenius algebras are finite-dimensional algebras together with a compatible inner product. Commutative Frobenius algebras have attracted recent interest because they're equivalent to 2D oriented TQFTs."
"krull-dimension","35",""
"hodge-structure","35",""
"numerical-integration","35",""
"legendre-polynomials","34",""
"block-matrices","34",""
"minimal-surfaces","34","For questions about minimal surfaces in the sense of Riemannian geometry (as opposed to complex geometry)."
"self-distributivity","34",""
"witt-vectors","34",""
"free-probability","34",""
"presentations-of-groups","34",""
"visualization","34",""
"existence-theorems","34",""
"grothendieck-rings","34",""
"complete-intersection","34",""
"fractional-iteration","34","The study of fractional self-iterations of a map. A basic example is the analysis of functional square roots of a map $g$, i.e. solutions $f$ to the functional equation $f \circ f = g$.

The continuous version of fractional iteration concerns maps which have flows. This case is also known as continuous iteration. A classic example is the problem of extending tetration to the real and complex numbers."
"critical-point-theory","33",""
"cartesian-closed-categories","33",""
"polylogarithms","33","For questions about the polylogarithm function, which is a generalization of the natural logarithm."
"dedekind-domains","33",""
"planar-graphs","33",""
"intuitionism","33",""
"algorithmic-randomness","33","Martin-Löf randomness and other randomness notions arising from computable tests; as well as related concepts such as Kolmogorov complexity, K-triviality, and effective Hausdorff dimension."
"metric-embeddings","33",""
"prime-constellations","32","On certain subsets of prime numbers which are consecutive and close.  Prime twins p and p+2, as well as p-2,p,p+4, are constellations.  Also related are admissible sets in number theory, which are sets A of integers a_i such that there may be an integer t with many or all of t+a_i being prime.  This has ties to prime gaps and additive number theory"
"paper-request","32","This tag is used when one needs help locating a source for a (published or unpublished) paper"
"cayley-graphs","32","Questions concerning Cayley graphs, regardless of whether the group be finite, infinite, abelian, non-abelian. Strong connections to geometric group theory."
"crystals","32",""
"sociology-of-math","32",""
"anabelian-geometry","32",""
"ordinal-analysis","32",""
"transformation-groups","32",""
"extremal-set-theory","32",""
"magma","32","Questions involving the software MAGMA. (For the algebraic structure called magma, please, use the tag magmas.) This tag should hardly ever be the only tag of a question; typically there should be additional tags to indicate the mathematical content of the question. Please note that questions that are purely support-questions on MAGMA are not a good fit for this site."
"frechet-manifold","32",""
"extension","32",""
"generalized-functions","32",""
"random-permutations","32",""
"bernoulli-numbers","31","The Bernoulli numbers are the rational numbers $B_n$ defined as the coefficients in the expansion $\frac{x}{e^x-1} = \sum_{n \geq 0} B_n \frac{x^n}{n!}$. They vanish when $n$ is odd and greater than $2$. They appear in the values at integers of the Riemann $\zeta$ function. These classical numbers play an important role in number theory and in several other places in mathematics."
"ordered-fields","31",""
"measurable-functions","31",""
"new-foundations","31","New Foundations is the axiomatic set theory in Quine's 1937 article ""New Foundations for Mathematical Logic""; it simplifies the theory of types of Principia Mathematica."
"circle-packing","31",""
"classical-groups","31",""
"arithmetic-dynamics","31",""
"semirings","31",""
"kahler-differentials","31"," Kähler differentials provide an adaptation of differential forms to arbitrary commutative rings or schemes.

"
"weyl-algebra","31",""
"digits","31",""
"lie-algebroids","31","In differential geometry, Lie algebroids generalize on one hand Lie algebras, on the other hand the tangent bundle of a manifold: they are vector bundles equipped with an anchor map, i.e. a vector bundle morphism to the tangent bundle, and a Lie algebra structure on the space of sections subject to certain Leibniz rules. The integrated version of a Lie algebroid is a Lie groupoid. A purely algebraic version is a Lie-Rinehart algebra."
"fukaya-category","30","For questions about Fukaya categories (as introduced by Fukaya in 1993) and their structure; consider also related tags such as [floer-homology] or [lagrangian-submanifolds]."
"jets","30",""
"chaos","30",""
"pullback","30",""
"euler-product","30",""
"information-geometry","30","Information geometry is a branch of mathematics that applies the techniques of differential geometry to the field of probability theory. This is done by taking probability distributions for a statistical model as the points of a Riemannian manifold, forming a statistical manifold. The Fisher information metric provides the Riemannian metric."
"pseudo-holomorphic-curves","29",""
"reflection-groups","29",""
"diophantine-geometry","29",""
"normal-subgroups","29",""
"prime-gaps","29",""
"convex-hulls","29",""
"local-cohomology","29",""
"simplicial-presheaves","29","A simplicial presheaf is a presheaf on a site (e.g., the category of topological spaces) taking values in simplicial sets (i.e., a contravariant functor from the site to the category of simplicial sets). "
"obstruction-theory","29",""
"growth-rate","29",""
"sage","29","Sage is a mathematical software system, and this tag is intended for questions involving this software in a substantive way. This tag should hardly ever be the only tag of a question; typically there should be additional tags to indicate the mathematical content of the question. Please note that questions that are purely support-questions on Sage are not a good fit for this site."
"maass-forms","29",""
"plethysm","29",""
"computation","29",""
"perturbation","29",""
"banach-manifold","29",""
"cotangent-bundles","29",""
"affine-grassmannian","29",""
"division-rings","29","A division ring is a possibly noncommutative ring where every nonzero element has a two-sided multiplicative inverse."
"arxiv","29","""Started in August 1991, arXiv.org is a highly-automated electronic archive and distribution server for research articles."" (http://arxiv.org/help/general)"
"galois-descent","29",""
"super-algebra","28",""
"quaternionic-geometry","28",""
"schur-functors","28",""
"sites","28","For question related to the mathematical notion of site, which among others generalizes the notion of topological space. For questions on internet-sites use online-resources, but note that these question need to be very specific to research-level mathematics to be on-topic.  "
"discriminant","28",""
"heisenberg-groups","28",""
"kk-theory","28",""
"non-associative-algebras","28","Questions about non-associative algebras other than Lie algebras."
"ramanujan","28",""
"hecke-operators","28",""
"hamiltonian-paths","28",""
"hypercube","28","For questions involving cubes in higher dimensions or the hypercube graphs."
"navier-stokes","27",""
"discrete-dynamical-systems","27",""
"geometric-constructions","27",""
"selberg-class","27","Questions about Selberg class and the related conjectures such as the analogue of Riemann Hypothesis, Selberg's orthonormality conjecture, degree conjecture, general converse conjecture that says the Selberg class exactly consists of automorphic L-functions, etc.
"
"inner-models","27","An inner model is a transitive proper class substructure of the universe of sets, that satisfies $\mathsf{ZF}(\mathsf{C})$. "
"implicit-function-theorem","27",""
"stratifications","27",""
"loop-groups","27",""
"rational-curves","27",""
"formal-proof","27",""
"real-algebra","27",""
"function-spaces","27",""
"projective-resolution","27",""
"geometric-intuition","27",""
"torus-action","26",""
"schubert-varieties","26",""
"hopf-fibration","26",""
"exposition","26",""
"siegel-modular-forms","26",""
"khovanov-homology","26","Khovanov homology, constructed by Mikhail Khovanov, is a categorification of the Jones polynomial."
"bruhat-order","26",""
"orientation","26",""
"conjugacy-classes","26",""
"spectral-radius","26","In mathematics, the spectral radius of a square matrix or a bounded linear operator is the supremum among the absolute values of the elements in its spectrum."
"hausdorff-measure","26","Questions about Hausdorff measures, their variants (such as spherical Hausdorff measures) and generalisations."
"spherical-varieties","26",""
"half-integral-weight","26","Questions about half-integral weight modular forms, and more generally automorphic representations associated to metaplectic groups."
"isospectrality","26",""
"bousfield-localization","26",""
"chevalley-groups","26","The Chevalley group is a way, uniform over all fields (and commutative rings), to define a split simple algebraic group of a given type."
"selection-principles","26",""
"functional-calculus","25",""
"kahler-einstein-metric","25","The Kahler-Einstein metric is an example of a canonical metric on a Kahler manifold. We say that a metric $\omega$ is Kahler-Einstein if $Ric(\omega)=\lambda\omega$, where $\lambda\in\{-1,0,+1\}$."
"topological-dynamics","25","Topological dynamical system, i.e. a topological space, together with a continuous transformation, a continuous flow, or more generally, a semigroup of continuous transformations of that space"
"stochastic-matrices","25","A stochastic matrix (also termed probability matrix, transition matrix, substitution matrix, or Markov matrix) is a square matrix used to describe the transitions of a Markov chain. Each of its entries is a nonnegative real number representing a probability."
"jacobian-conjecture","25",""
"tilting","25","Questions about tilting theory, including questions on tilting modules, tilting sheaves, tilting complexes, and tilting objects."
"quasi-coherent-modules","25",""
"quadrics","25",""
"erdos","25",""
"differential-algebra","25",""
"functoriality","25",""
"filtrations","25",""
"cotangent-complex","25",""
"topological-manifolds","24",""
"schur-multipliers","24",""
"similarity","24",""
"image-processing","24","Mathematics of image processing, variational methods (i.e. methods from calculus of variations), questions about denoising, deblurring, segmentation, image registration, imaging modalities (e.g. computed tomography, ultrasound, magnetic resonance tomography)"
"resultants","24",""
"linear-logic","24",""
"monomial-ideals","24","A monomial ideal in a polynomial ring is an ideal generated by monomials."
"cauchy-schwarz-inequality","24","The Cauchy-Schwarz inequality states $|\langle x,y \rangle |\leq ||x||\cdot ||y||.$ Use this tag for questions related to the CS inequality and its applications. "
"hahn-banach-theorem","24",""
"definability","24",""
"zeroes","24",""
"dirac-operator","24",""
"besov-spaces","24",""
"quaternion-algebras","24",""
"semicontinuity","24",""
"theta-series","23",""
"bounded-arithmetic","23",""
"kan-extension","23",""
"synthetic-differential","23","Synthetic differential geometry is an axiomatic formulation of differential geometry in smooth toposes. The axioms ensure that a well-defined notion of infinitesimal spaces exists in the topos, whose existence concretely and usefully formalizes the wide-spread but often vague intuition about the role of infinitesimals in differential geometry. "
"research","23",""
"noetherian","23",""
"factorization-theory","23",""
"semialgebraic-geometry","23","Semialgebraic geometry is the study of inequalities expressible in algebraic functions in one or several variables, usually over the real numbers or some field with similar properties."
"linear-regression","23",""
"almost-periodic-function","23",""
"yoneda-lemma","23",""
"mobius-inversion","23",""
"operator-spaces","23",""
"moment-map","23",""
"toeplitz-operators","23",""
"tropical-arithmetic","23",""
"peer-review","23",""
"string-topology","23",""
"queueing-theory","23",""
"hausdorff-spaces","22","Use this tag for questions that specifically address the role of the Hausdorff (T_2) condition, or about the set of Hausdorff topologies, etc. For a topological question with the Hausdorff assumption, just use [gn.general-topology]."
"periodic-functions","22",""
"differentials","22",""
"torsion","22",""
"rigidity","22",""
"symbolic-computation","22",""
"dirichlet-forms","22",""
"noncommutative-topology","22",""
"effective-results","22",""
"hilbert-function","22","For questions on the Hilbert function and Hilbert polynomial of graded algebras over fields."
"torsors","22",""
"periods","22","A period is a number that can be expressed as an integral of an algebraic function over an algebraic domain."
"p-laplace","22","Questions involving the $p$-Laplace operator $\Delta_p u=\operatorname{div}(|\nabla u|^{p-2}\nabla u)$."
"rough-paths","22","Questions about an area of probability theory, rough paths."
"hankel-matrices","22","Hankel matrices are square matrices whose coefficients $a_{i,j}$ only depend on the sum $i+j$. They appear in particular in the theory of orthogonal polynomials on the real line."
"hypersurfaces","21",""
"matrix-exponential","21","The matrix exponential is a matrix function on square matrices analogous to the ordinary exponential function."
"hyperkaehler","21",""
"algebraic-systems","21","Algebraic systems, relational structures. An algebraic system is is a set endowed with a family of finitary relations and laws. Occurs as framework of model theory (where these often referred as ""structures"" or even ""models""). Also specifies to universal algebra (when there is no relation). This is the same as a (finitary) relational structure with some of the $(n_i+1)$-ary relations being viewed as $n_i$-ary laws."
"character-theory","21",""
"cech-cohomology","21",""
"nuclear-spaces","21",""
"pcf-theory","21",""
"jordan-algebras","21","A Jordan algebra is an algebra with multiplication satisfying two axioms
(J1) xy=yx
(J2) (xxy)x=xx(yx).
They were defined in 1934 by Jordan, von Neuman, and Wigner seeking a better formalism for quantum mechanics.

In 1966 McCrimmon proposed to analyze instead the operator Ux(y)=xyx, which lead to a notion of quadratic Jordan algebras. Three axioms (Q1, Q2, Q3) of these objects can be found below. 

"
"ising-model","21","The Ising Model, introduced by the physicist Wilhelm Lenz (1920), is one of the most well-known models of Statistical Mechanics, used to explain the behavior of ferromagnets, but later found to have connections with many other models. Example of topics in the area include existence of phase transitions, asymptotic behavior of correlation functions, critical exponents, graphical representations, and properties of the pressure/free-energy function."
"quadratic-reciprocity","21",""
"virasoro-algebra","21",""
"global-fields","21",""
"conferences","21","For questions about conferences for mathematical professionals. These questions are also often tagged with [soft-question]."
"bourbaki","21",""
"elimination-theory","20","Elimination theory is the study of necessary and sufficient conditions for polynomial equations (E) to have solutions.In the homogeneous case, if the number of variables is equal to the number of equations, this leads to the study of the Resultant (polynomial in the coefficients of (E), obtained by ""eliminating"" the variables ). In the general case, one get a Resultant ideal, generated by polynomial relations in the coefficients of the equations (E).  "
"canonical-bases","20",""
"chromatic-polynomial","20",""
"renormalization","20",""
"citations","20","Citation questions regards finding or discussing sources for theorems, conjectures and statements in articles, books or other credible sources. "
"stein-manifolds","20",""
"bimodules","20",""
"2-knots","20",""
"genus","20",""
"birch-swinnerton-dyer","20","Questions related to the Birch and Swinnerton-Dyer conjecture about the vanishing order and first Taylor coefficient of the L-functions of elliptic curves at the point 1."
"o-minimal","20",""
"hilbert-manifolds","20","A Hilbert manifold is a manifold based on a Hilbert space. "
"cup-product","20",""
"square-free","20","An element of an integral domain is called *square-free* if it isn’t divisible by any non-unit square. Most notable applications are square-free integers and square-free polynomials."
"mapping-space","20",""
"outer-automorphisms","20",""
"non-positive-curvature","20",""
"homotopy-groups-of-sphere","20",""
"stiefel-whitney","20","For questions about Stiefel-Whitney classes which are characteristic classes associated to real vector bundles."
"circle-method","20",""
"bijective-combinatorics","20",""
"equidistribution","20",""
"levy-processes","20","Theory and applications of Lévy processes (stochastic processes with stationary and independent increments): e.g. path properties, stochastic differential equations driven by jump-type processes, fluctuation theory of Lévy processes, queuing theory."
"finite-element-method","20","The finite element method is a popular method for approximating numerically on a computer the solution of partial differential equations. It is based on a variational (weak) formulation of the PDE, followed by discretization on a finite-dimensional ansatz space which reduces the problem to a sparse linear algebra one."
"least-squares","20",""
"unitary-fusion-category","20","Questions about fusion categories or tensor categories with a unitary (Hilbert space and dagger) structure on the morphisms, and dagger-preserving functors."
"nilpotent-orbits","19","These are the adjoint orbits of a complex semisimple group lying in the nilpotent cone. Nilpotent orbits arise in algebraic geometry, symplectic geometry, and representation theory."
"mixing","19",""
"sporadic-groups","19","A sporadic group is one of the 26 exceptional groups found in the classification of finite simple groups. All the other finite simple groups form 18 infinite families numbered by q - power of prime number and n - natural number. Sporadic groups attach attention due to their sporadic/exceptional nature - similar to exceptional Lie groups. The first sporadic groups were found by Mathieu in 1860s. The last sporadic group J4 was discovered in 1975 by Janko.
"
"tridiagonal-matrices","19","A tridiagonal matrix is a band matrix that has nonzero elements only on the main diagonal, the first diagonal below this, and the first diagonal above the main diagonal."
"singular-values","19",""
"circulant-matrices","19",""
"laplace-equation","19",""
"handle-decomposition","19",""
"smooth-structures","19",""
"abstract-nonsense","19","Arguments working entirely at a high level of abstraction, particularly category-theoretic arguments."
"gelfand-duality","19",""
"restricted-lie-algebras","19","Lie algebra over field (or ring) of prime characteristic p>0 endowed with an additional ""p-operation"" (see the tag 'modular-lie-algebras' for plain Lie algebras in positive characteristic). To be combined with the more generic tag 'lie-algebras'"
"regular-rings","19",""
"free-lie-algebras","19",""
"profunctors","19",""
"mathscinet","19","MathSciNet is a subscription only searchable online database of mathematical reviews with bibliographic information."
"elliptic-cohomology","18",""
"20-questions","18","In the earliest days of MathOverflow, there was a '20 questions' seminar (see <http://sbseminar.wordpress.com/category/20-questions/>) run by graduate students at Berkeley. Many questions from the seminar were cross-posted to MathOverflow. This tag now exists solely for the historical record."
"mathjobs","18","Hiring processes for mathematicians, especially in the US, often involve an online-resource called MathJobs. The tag is for questions relating to this resource specifically. It is not for general inquiries related to jobs for mathematicians;  see the tag ""career"" instead. "
"reading-list","18","Questions about recommended reading on a specific topic or from a specific time period."
"generalized-smooth-spaces","18",""
"separable-algebras","18","For questions about separable algebras over commutative rings, separable ring extensions, Azumaya algebras, finite etale algebras."
"primitive-roots","18","For questions related to primitive roots, the generators of the multiplicative group of integers modulo n."
"quadrature","18",""
"grothendieck-construction","18",""
"graph-drawing","18","Problems related to graph drawing such as crossing numbers, layout designs, and intersection graphs.  "
"computable-analysis","18",""
"torus","18",""
"software","18",""
"continuum-theory","18","For questions from continuum theory. A continuum is a compact connected metric space (sometimes this term is used for a compact connected Hausdorff space)."
"differentiable-stacks","18",""
"banach-lattices","18","A Banach lattice is a complete normed vector lattice such that the ordering and norm are compatible."
"baer-rings","18",""
"modular-lie-algebras","18","Lie algebras in positive characteristic (not necessarily restricted Lie algebras)"
"persistent-homology","17",""
"homeomorphism","17",""
"valuation-rings","17",""
"seifert-surfaces","17","Surfaces bounding a knot or a link."
"springer-fibres","17",""
"internal-categories","17",""
"fibered-categories","17",""
"complete-positivity","17",""
"skein-relation","17",""
"paracompactness","17",""
"gaga","17","GAGA is short for Serre's 1956 paper ""Géometrie Algébrique et Géométrie Analytique"". The tag refers not only to that paper, but also to the way of thinking introduced by it."
"bernoulli-trial","17",""
"pontrjagin-duality","17",""
"bibliography","17",""
"slick-proof","17",""
"hida-theory","17",""
"anosov-systems","17",""
"feynman-integral","16",""
"systolic-geometry","16",""
"ind-schemes","16",""
"stick-knots","16",""
"lambda-rings","16","For questions about $\lambda$-rings which are commutative rings with operations which mimic the behavior of exterior powers of vector spaces."
