tagName,Count,Excerpt
"chirality","201","Chirality is  defined through the ±1 eigenvalue under action of γ^5 on  ψ, a Dirac field   thus   projected into its left- or right-handed component by the  projection operators (1−γ^5)/2 or (1+γ^5)/2 on ψ. For massless particles (only!) chirality coincides with [helicity], a notion which is frame-dependent, and hence ambiguous for massive particles.  Avoid using the [helicity] tag instead: the projectors *must* be implied."
"chern-simons-theory","200","Chern-Simons theory is an example of a topological quantum field theory. Its describes the field dynamics through the so-called Chern-Simons-form, hence its name. "
"stellar-physics","199","The science regarding the structure, formation and evolution of stars."
"identical-particles","199","Questions related to the discernibility of many-body systems, its philosophical implications and its mathematical description. "
"ligo","197","The Laser Interferometer Gravitational-Wave Observatory (short LIGO) is a large interferometer used for the detection of gravitational waves. Use this tag for questions about this specific installation; for questions more generally about the properties of gravitational waves or gravitation, use [gravitational-waves] and/or [general-relativity]"
"majorana-fermions","196","Majorana fermions are the particles associated to the real representation (hence the real solution) of the Dirac equation, as established by the Italian physicist Ettore Majorana in the late 30's. By extension, a Majorana fermion will be any particle (emergent or fundamental) having the property to be its own anti-particle."
"multipole-expansion","196",""
"poisson-brackets","195","In phase-space classical Hamiltonian mechanics, the Poisson bracket is an antisymmetric binary operation acting like a derivative."
"ice","193",""
"microscopy","192",""
"non-linear-optics","192",""
"displacement","192",""
"infrared-radiation","190","A region of the electromagnetic radiation spectrum where wavelengths range from about 700 nm to 1mm"
"redshift","189",""
"grassmann-numbers","188",""
"linear-systems","188",""
"photon-emission","188",""
"superfluidity","187","A flow with no viscosity"
"lightning","187",""
"noise","186",""
"light-emitting-diodes","186",""
"chemical-potential","186","Chemical Potential; which is a form of potential energy that can be absorbed or released during a chemical reaction applies to questions in thermodynamics where a chemical potential is the subject of the question."
"critical-phenomena","185","The physics of critical phenomena is the physics of systems close to a critical point, like the critical temperature in a ferromagnetic transition or the critical point of a gas-liquid transition. Examples of critical phenomena include dynamical slowing down, divergence of correlation length and ergodicity breaking. "
"ferromagnetism","183",""
"time-travel","183","Time travel is the concept of moving between different points in time, often instigated by non-trivially topology of space-time, such as a wormhole. DO NOT USE THIS TAG for questions on changes of coordinate systems, changes of time coordinate, or topologically trivial 'twin paradox' settings. "
"perception","182",""
"solid-mechanics","182",""
"weather","180",""
"solar-cells","179",""
"locality","178",""
"coherence","177","Coherence describes properties of correlations among physical quantities of   waves, with special emphasis on constant phase differences and frequencies in common. Such collective linkages enable stationary (temporally and spatially constant) interference.  "
"convection","176","transport mechanism involving bulk motion of a medium"
"space-travel","176",""
"duality","175",""
"coriolis-effect","174",""
"applied-physics","174",""
"electrochemistry","174","Electrochemistry is the branch of physical chemistry that studies the relationship between electricity, as a measurable and quantitative phenomenon, and identifiable chemical change, with either electricity considered an outcome of a particular chemical change or vice versa. These reactions involve electric charges moving between electrodes and an electrolyte (or ionic species in a solution). "
"lift","172","Lift is the aerodynamic/hydrodynamic force on a body moving through a fluid that opposes the force of gravity. DO NOT USE THIS TAG for elevators. For aerostatic/hydrostatic lift in fluidstatics use the [buoyancy] tag instead. For EM forces use the [levitation] tag instead. "
"conservative-field","172",""
"compactification","171","Compactification entails changing a theory with respect to one of its space-time dimensions. Instead of this dimension ranging to infinity, the theory is changed so that this dimension has a finite range, and may be periodic. In the limit where the size of the compact dimension goes to zero, no fields depend on this extra dimension, and the theory is *dimensionally reduced*. Further  use for dimensional reduction."
"quantum-statistics","169",""
"optical-materials","168",""
"spin-statistics","168",""
"textbook-erratum","167","For questions about whether the asker or the asker's reference material is mistaken.  PLEASE search for the relevant errata webpage before asking."
"coupled-oscillators","166","Harmonic oscillators may have several degrees of freedom linked to each other so the behavior of each influences that of the others.  For example, two pendulum clocks (of identical frequency) mounted on a common wall will tend to synchronize. The apparent motions of the compound oscillations typically appears very complicated, but a more economic, computationally simpler and conceptually deeper description follows resolving the motion into [normal-modes]."
"nanoscience","166","The study of the performance of ultra-small structures, materials, and devices, usu. usually 0.1 to 100 nm; also, the study of manipulating materials on an atomic or molecular scale.
Nanoscience is sometimes used interchangably with Nanotechnology, which is the manipulation of matter on an atomic and molecular scale."
"invariants","166","This tag is for questions relating to invariant, a property of a system which remains unchanged under some transformation. In physics, invariance is related to conservation laws."
"x-ray-crystallography","164","X-ray crystallography encompasses the structural characterization of crystalline materials by means of X-rays. This is done most commonly by X-ray diffraction, which can be applied to monocrystalline materials or heterostructures, as well as to polycrystalline materials, where the later is referred to as powder X-ray diffraction."
"precession","163",""
"observable-universe","160","The observable universe of a given observer encompasses the volume of space from which information - particles, radiation - could ever (past, present or future) reach that observer."
"brownian-motion","160","Brownian motion is a stochastic process, continuous in space and time, used in several domains in physics. It is the motion followed by a point which velocity is a white Gaussian noise. This tag sould be used for questions concerning the properties of Brownian motion, white Gaussian noise and physical models using these concepts, like Langevin equations. It should not be used for questions about discrete random walks."
"wick-theorem","159","A combinatoric procedure in QFT of reducing arbitrary products of creation and annihilation operators to sums of products of pairs of these operators.
A string of such  operators  is rewritten as the normal-ordered product of the string, plus the normal-ordered product after all single contractions among operator pairs, plus all double contractions, etc., plus all full contractions.
"
"supernova","155","A supernova is the explosive death of a star."
"elements","154",""
"accelerator-physics","154","is appropriate for questions dealing with the physics of beams in accelerators (synchrotrons, cyclotrons, linacs, betatrons and other types of accelerators); the ways in which beams are generated; the accelerating, bending and focusing equipment; and the intrinsic limits that arise in trying to manipulate beams. DO NOT USE THIS TAG for questions that concern the use of the particle beams once they arrive in the experimental hall."
"carnot-cycle","153",""
"cooling","152",""
"spherical-harmonics","151",""
"integrable-systems","151","Liouville integrability means that there exists a regular foliation of the phase space by invariant manifolds such that the Hamiltonian vector fields associated to the invariants of the foliation span the tangent distribution:  there exists a maximal set of Poisson-commuting invariants in phase space. May be used more broadly for systems possessing simple analytic solutions."
"point-particles","150",""
"randomness","150","Randomness covers questions having to do with the concept of randomness in physical processes and questions about determinism vs indeterminism or interpretations thereof. Question related to concepts of probability may also use this tag."
"instantons","149","An instanton (pseudoparticle) is a classical solution to the equations of motion, usually of Yang-Mills theory, with a finite, non-zero action, on a Euclidean spacetime. Instantons normally dominate the path integral of Y-M theory and determine its quantum tunneling behavior. May use for merons and other topological  field-theoretic configurations.
"
"trace","149",""
"arrow-of-time","146","A concept related to the asymmetry of time, usually related to the second law of thermodynamics, which says that entropy always either increases or stays the same."
"berry-pancharatnam-phase","145",""
"pair-production","145","Pair production is the creation of an elementary particle and its antiparticle out of a neutral boson, typically a photon, but sometimes a gluon.
 "
"subatomic","144"," Subatomic particles or processes involve sizes much smaller than an ångström  (0.1 nm) and energies/masses larger than keVs. Typically, nuclear and High energy physics particles, structure, and processes count as subatomic."
"density-functional-theory","144","Density functional theory (DFT) is a quantum mechanical model used to estimate the electronic structure of molecules and condensed matter. In broad terms, DFT works by treating all the electrons in the system as a single electron density, and computing physical quantities of interest as functionals of that electron density."
"bubble","142","A coherent region of fluid embedded in a fluid with different properties (air in water) or a coherent region of fluid surrounded by a membrane embedded in a fluid which may or may not be different (such as air in a soap membrane). "
"clifford-algebra","142",""
"born-rule","141","The Born rule is a rule in Quantum Mechanics that states that the probability density $\rho$ is $|\psi|^2$ where $\psi$ is the probability amplitude."
"non-locality","141",""
"mesons","141","Μesons are unstable hadronic subatomic particles of integral spin, and  hence bosons. They are composed of one quark and one antiquark, and bound together by the strong interaction to a physical size of roughly one fermi. "
"gravitational-lensing","141","Gravitational lensing occurs when light from a distant object is bent as it travels to an observer, due to passing through the gravitational field of a massive object (such as a galaxy, or black hole)."
"foundations","141","Devoted to the conceptual bases of the fundamental theories of physics, to their philosophical and logical premises."
"escape-velocity","140","The velocity an object must travel to successfully exit the gravitational influence of a body."
"quantum-measurement","140",""
"shock-waves","139","A shock wave is the final stage of a nonlinearly steepening wave that has reached a balance between steepening and energy dissipation resulting in a discontinuity."
"climate-science","139",""
"confinement","138","Color confinement is the concept that particles that possess color charges (quarks and glouns) can not be found freely, and only color-free combinations can be observed."
"helicity","138","In particle physics, helicity is the projection of the angular momentum onto the direction of momentum.
For massless spin-1⁄2 particles, helicity is equivalent to the chirality operator multiplied by $\hbar/2$, so may be used for related chirality questions as well."
"carrier-particles","138","Use for force carrier particles, quanta of characteristic quantum fields, usually gauge fields, such as  the quanta of electromagnetic fields  (photons), of the electroweak interactions (EW bosons), and of the strong interactions (gluons); elastic forces on on a lattice (phonons);  nuclear forces (pions); gravity forces (gravitons), etc.  May include conjectural particles from GUTS (like their proton-decay-inducing gauge bosons).
 "
"ground-state","137","The ground state of a quantum/classical mechanical system is its lowest-energy state; the energy of the ground state is known as the zero-point energy of the system. When a quantum system has infinite possible ground states, it is gapless with massless modes; if a quantum system has finite ground states, it is known as gapped and potentially topologically ordered. The ground state of a quantum field theory is usually called the vacuum state or the vacuum."
"theory-of-everything","136",""
"camera","135","A device used to record static or moving images, either digitally or on a physical medium. The images captured may be in any region of the electromagnetic spectrum such as x-ray, infrared, visible, or ultraviolet and beyond. "
"isospin-symmetry","134","Isospin is a symmetry in nuclear physics under the interchange of neutrons and protons. The strong nuclear force conserves isospin, but the symmetry is broken by the electromagnetic force, which only operates between protons."
"kerr-metric","134",""
"gravitational-redshift","133",""
"gluons","133","Gluons are vector gauge bosons that mediate strong interactions of quarks and themselves in quantum chromodynamics. There are eight of them, as they are in the adjoint representation of the SU(3) color group, and carry the color charge of the strong force, which results into the binding of hadrons.

 "
"renewable-energy","133","Energy sources that do not rely on the consumption of an exhaustible fuel. Tidal, geothermal, and the direct and indirect solar energies (direct: photovoltaics, CSP, solar thermal; indirect: wind, wave, biomass) are renewable energy."
"pions","132",""
"particle-accelerators","131",""
"imaging","130",""
"waveguide","127",""
"baryons","127","Baryons are hadrons (particles composed of quarks) with an odd number, at least 3, of valence quarks. The term is also often used in astrophysics, e.g. ""baryonic matter"", with a much looser definition understood to mean any matter composed mostly of baryons, but which may also include leptons and other particles, often in opposition to ""dark matter""."
"density-of-states","126",""
"data","125",""
"harmonics","125",""
"cp-violation","123","is a property of a system or theory where the combined charge conjugation (replacing particles with their anti-particles) and parity (reversing the sign of every vector, equivalent to reflecting the system through the origin) operations yield non-equivalent results. Only the weak interaction is know to produce CP-violation."
"open-quantum-systems","122","The study of open quantum systems is concerned with understanding and predicting the dynamics of quantum systems that are coupled significantly to their surroundings, leading to effects such as dissipation and decoherence."
"casimir-effect","121",""
"moment","121",""
"matrix-elements","121",""
"functional-derivatives","120",""
"anti-de-sitter-spacetime","120","Anti-de-Sitter (AdS) spacetime is a spacetime with a constant  negative Ricci Scalar.   "
"aether","119","Aether (or ether) relates to the material which supposedly fills the entire universe. It is a concept used to understand action at a distance. Aether was described by Huygens as an ""omnipresent, perfectly elastic medium having zero density"", to support his wave theory of light."
"multiverse","118",""
"ionization-energy","118",""
"laws-of-physics","118","DO NOT USE THIS TAG just because the question deals with a law of physics!"
"poynting-vector","115",""
"scale-invariance","114",""
"spin-chains","114","One dimensional quantum systems which can either be multiple discrete spin particles or their continuum limit."
"leptons","113","Leptons are elementary fermions that do not experience the strong interaction: electrons, muons, tauons, and neutrinos."
"solitons","113","Solitons are self-stabilizing solitary wave packets maintaining their shape  propagating at a constant velocity.  They are caused by a  balance of nonlinear and dispersive (where the speed of the waves varies with frequency) effects in the medium."
"visualization","112",""
"loop-quantum-gravity","112",""
"stellar-evolution","112",""
"non-perturbative","112","Use this for questions which discuss models of quantum theories which do not make use of peturbation theory.     "
"analyticity","111",""
"coherent-states","111",""
"thermoelectricity","110",""
"medical-physics","110","A field of applied physics dealing with the application of physics to diagnosis and treatment of diseases."
"kaluza-klein","109","Kaluza-Klein theory is a classical theory that unifies gravity and electromagnetism by showing that general relativity in 5-dimensions reduces to the equations of 4-dimensional general relativity and the Maxwell equations in 4 dimensions.                                                        "
"grand-unification","109","A Grand Unified Theory is a model in particle physics in which at ultra-high energy, the 3 gauge interactions of the Standard Model (electromagnetic, weak, and strong) merge into a single one, characterized by one larger encompassing gauge symmetry and one unified coupling constant. After SSBreaking, force carriers differentiate themselves and are  driven by the RG to their values and numbers in the lab.  Use for gauge GUT and gravity unification."
"ions","109",""
"structural-beam","109","A structural element whose length greatly exceeds both its width and height, which are of the same order of magnitude."
"capillary-action","108",""
"insulators","108","Electrical insulators are materials through which electric charge does not flow freely.  Insulators have high electrical resistivity."
"isotopes","108",""
"heat-conduction","107",""
"tight-binding","107",""
"phase-diagram","107",""
"experimental-technology","107","Use this tag for questions pertaining to the limits, management, and operation of equipment necessary to experimental physics. This tag is not intended for ""does this thing I heard about actually work"" type questions."
"fermi-energy","106",""
"anyons","105","Anyons is the generic name for the particles which interchange among other according to the representation(s) of the braid group. "
"algorithms","104","For questions about an algorithm as it relates to physics. DO NOT ask how to implement an algorithm, questions like that belong on Stack Overflow or Computational Science. DO NOT ask about the efficiency of an algorithm, or other such questions, questions like that belong on Computational Science."
"humidity","104",""
"cosmic-rays","103","Cosmic rays are highly energetic, charged particles (protons, alphas, electrons, etc, with energies ranging from $\sim10^9\text{ eV}$ to at least $10^{20}\text{ eV}$) from various galactic and extragalactic sources, that often interact with our atmosphere. Consider adding other tags to specify the origin you're interested in (i.e., solar or galactic)."
"observational-astronomy","103","The methods and techniques for gathering astronomical data, as well as the limitations thereof."
"normal-modes","103","Normal modes refer to fundamental patterns of motion of a system which oscillate at fixed, well defined frequencies.  They may be used as building blocks for more complicated motions."
"scaling","102","Questions involving the laws which are scale invariant, i.e. that apply to different scales equally. Also laws that involve exponential behavior, expressed in terms of certain magnitudes to the power of certain exponents."
"anticommutator","102",""
"liquid-state","101","The liquid state of matter is characterized by short-ranged correlations, as opposed to the long-ranged correlations of crystals and the absence of correlations in an ideal gas. Use this tag for questions specifically concerning the thermodynamics and statistical-mechanics of liquids. For the dynamical and mechanical properties of liquids, use the ""fluid-dynamics"" and ""fluid-statics"" tags."
"absolute-units","100","Absolute units, or natural units, are a system of units where certain dimensionful constants are set to 1. This often simplifies various formulae."
"combustion","100",""
"quantum-teleportation","99",""
"geomagnetism","99","Geomagnetism covers questions related to the Earth’s magnetic field, its origin, history and measurement. Use electromagnetism for more general questions on magnetism.
"
"meteorology","98","Meteorology is the interdisciplinary scientific study of the atmosphere."
"1pi-effective-action","97",""
"galaxy-rotation-curve","97",""
"brst","97",""
"space-mission","96",""
"laser-interaction","96",""
"unified-theories","96",""
"color-charge","96","The charge of the strong nuclear force is called ""color"". DO NOT USE THIS TAG for ordinary visible colors.  "
"half-life","96","Half-life  is the time required for an attenuating quantity to reduce to half of its initial value.  It is proportional to the mean lifetime, whose inverse is the decay  constant.  It is a constant for exponential decay. "
"freezing","95","The process of a liquid changing into the solid phase"
"de-sitter-spacetime","95",""
"exoplanets","95","Exoplanets (also known as Exosolar or Extrasolar planets) are planets outside the solar system.   "
"huygens-principle","94","Also known as the **Huygens-Fresnel principle**, this is a method of analysis used in problems of wave propagation in far-field and near-field diffraction. Use the diffraction tag for general diffraction questions. "
"warp-drives","93","warp drives are generic conceptual space travel mechanisms that try to work around physical limits in the speed of propagation of light imposed by special relativity. Usually they resort to speculative science (exotic matter), or phenomena that are not yet well understood or is hard to make validation experiments (non-eternal rotating black holes) "
"schroedingers-cat","93",""
"fine-tuning","92","""Fine-tuning"" is a situation in which the fundamental parameters in a theory must be ""fine-tuned"", i.e. precisely chosen, in order for a theory's predictions to agree with experimental data."
"epr-experiment","92",""
"intensity","92",""
"order-of-magnitude","91",""
"linearized-theory","90",""
"luminosity","90","Luminosity is the energy radiated from a body per second."
"wigner-transform","89"," The Wigner transform is the bridge between Hilbert space operators to phase-space quantities (c-numbers). Use for issues relating to the Weyl correspondence (the inverse of the Wigner transform), the Wigner function (the Wigner-transform of the density matrix) and, in general, Quantum Mechanics in phase space issues, such as the *-product, the Wigner transform of the operator multiplication operation. May also use for distributions  such as the Husimi.
"
"machs-principle","89","Use this tag for Mach's principle. DO NOT USE THIS TAG for the Mach number!"
"jerk","89","Jerk is the third derivative of displacement with respect to time. It is also the derivative of acceleration with respect to time. "
"diffeomorphism-invariance","89",""
"condensation","89",""
"black-hole-thermodynamics","89",""
"ghosts","88","Ghosts are unphysical states that arise when quantizing gauge theories. Do not use this tag for 'ghosts' in the paranormal sense."
"levitation","88",""
"charge-conjugation","87",""
"sensor","87",""
"chemical-compounds","87",""
"modified-gravity","86","A set of theories that attempt to take the basics of general relativity, and extend it in such a way that it solves various problems.  This applies to Milgrom's MOND proposal, but also includes such other things as Einstein-Cartan theory, Brans-Dicke theory, and $f(R)$ gravity."
"binary-stars","85","Binary stars are a system of two stars rotating around their center of mass, as opposed to single stellar systems such as our solar system."
"asteroids","85","This is a tag for asteroids, not dwarf planets or any other astronomical object. "
"milky-way","85",""
"quantum-eraser","85",""
"bohmian-mechanics","84",""
"superalgebra","84",""
"tachyon","84","Tachyons are hypothetical particles with imaginary mass and they thus may move faster than light. However, their existence in a theory, indicates an unstable ground state.     "
"cold-atoms","83",""
"asymptotics","83",""
"piezoelectric","82",""
"cpt-symmetry","82",""
"hologram","82","""Hologram"" has evolved in meaning over the past 40 years.  To Gabor it meant a diffractive ""whole picture"" recorded by optical interference.  Today its meaning very loosely includes much more: HOE's, any image with diffractive effects, and even practically any 3D image regardless of how it works.  But the preferred meaning is ""a pattern recorded via wave interference"", with ""wave"" being light, sound, radio, or quantum mechanical particles.
 "
"magnetohydrodynamics","81","Magnetohydrodynamics or MHD is a magnetized fluid approximation to the kinetic theory describing a gas composed of charged particles."
"instrument","80","A measurement instrument is a device used to sample physical observations. Examples include pressure sensors, thermocouples, etc. "
"solar-wind","80","A supersonic flow of ionized particles emanating from the sun"
"fermis-golden-rule","79",""
"quasiparticles","78","Quasiparticles and Collective Excitations are emergent phenomena that occur when microscopically complicated systems such as solids behave as if they contained different weakly interacting particles in free space. Examples are: electron quasiparticle, hole, exciton, phonon, polariton, magnon, plasmon, polaron."
"scales","77",""
"glass","75","A glass is a type of amorphous solid whose structure is dominated by excluded-volume effects. Use this tag for questions about the glass transition and the thermodynamics and statistical mechanics of glasses."
"dimensional-regularization","75","Dimensional regularization is a method of isolating divergencies in scattering amplitudes. "
"wilson-loop","74","In gauge theory, a Wilson loop is a gauge-invariant observable obtained from the holonomy of the gauge connection around a given (closed) loop $C$. 
It is the trace of a path-ordered exponential of the gauge field $A_\mu$ transported along  $C$, $W_C := \mathrm{Tr}(\mathcal{P}\exp i \oint_C A_\mu dx^\mu)$, where $\mathcal{P}$ is the path-ordering operator.  "
"sigma-models","74","A σ-model, generically, is a spinless quantum field theory with an appropriate group symmetry structure. Normally, it serves as an effective theory of pseudoscalar mesons rising out of chiral symmetry breaking in QCD, and a scalar σ whose v.e.v. controls PCAC;  this is the linear model. The nonlinear  σ model has this σ field frozen to its v.e.v. and thus absent from the spectrum."
"ward-identity","72",""
"short-circuits","72",""
"self-energy","71","Quantum-mechanical object that captures some of the characteristics of particles associated to interactions with themselves and with other particles, such as the change in its mass as a function of its energy. Particularly useful in quantum field theory, either for relativistic particle physics or condensed matter physics. Although it also makes sense as a classical concept, it mostly has fallen into disuse nowadays."
"plane-wave","70",""
"blackbody","70",""
"boundary-terms","69",""
"unruh-effect","69",""
"baryogenesis","69",""
"nucleosynthesis","69","Nucleosynthesis is the process by which stars create heavier elements from hydrogen and helium"
"virial-theorem","69"," In mechanics, the virial theorem  relates the average over time of the total kinetic energy, <T>, of a stable system consisting of  several particles bound by potential forces, with that of the total potential energy, <V>.
 "
"raman-spectroscopy","68",""
"white-holes","67","In general relativity, a white hole is a hypothetical region of spacetime which cannot be entered from the outside, although matter and light can escape from it."
"phase-velocity","66",""
"optimization","65","The process of determining the best solution among all possible solutions given a set of constraints."
"numerical-method","65",""
"efficient-energy-use","65","Use the tag *Efficient Energy Use* in questions having to do with processes or engines or constructions where energy is spent or transferred and the efficiency thereof. Efficiency means both the measurement and the techniques and principles for its optimization."
"gravitational-collapse","65","Use for  questions related to the creation/possibility of black holes in a certain situation, singularities, the contraction of an astronomical object due to its own gravity, and the re-collapse of our universe. Do not use for questions relating to normal gravitational attraction."
"polymers","64","Polymers is concerned with the physical properties of individual macromolecules. For questions regarding bulk behavior of ensembles of polymers, the [condensed-matter] tag may be more appropriate."
"computer","64",""
"thermal-field-theory","63","Thermal Field Theory or Finite Temperature Field Theory deals with of methods to calculate expectation values of physical observables of a Quantum Field Theory at finite temperature."
"integrals-of-motion","62",""
"entanglement-entropy","61",""
"photonics","61",""
"tensor-network","61",""
"fluorescence","60","This tag is for questions relating to ""Fluorescence"", an optical phenomenon in which the molecular absorption of energy in the form of photons triggers the emission of fluorescent photons with a longer wavelength."
"eclipse","60",""
"plasmon","59",""
"low-temperature-physics","59",""
"anharmonic-oscillators","59","Problems concerning oscillators that are not harmonic (i.e. for forces that are not linearly proportional to position)."
"fermi-liquids","58","Fermi liquid theory (also known as Landau–Fermi liquid theory) is a theoretical model of interacting fermions that describes the normal state of most metals at sufficiently low temperatures. The phenomenological theory of Fermi liquids was introduced by the Soviet physicist Lev Davidovich Landau in 1956."
"bloch-sphere","58",""
"accretion-disk","57","An accretion disk is the disk around a compact star that accumulates matter from e.g. a companion star by the Roche lobe overflow or stellar wind transfer."
"mean-field-theory","57","The study of systems of many interacting components by replacing the actual interaction between the components with an effective ""averaged"" one. "
"oceanography","57",""
"image-processing","57",""
"fluctuation-dissipation","56",""
"radiometry","56",""
"gps","56","The Global Positioning System is a global satellite navigation system created and maintained by the United States. The Galileo project is a European Union global satellite navigation system serving the same role."
"nuclear-magnetic-resonance","56","For questions about Nuclear Magnetic Resonance"
"two-level-system","56",""
"fan","56","The fan is an electrical appliance using the principles of a motor."
"string-theory-landscape","55","This tag applies to questions which deal with investigations of the string-theory landscape (defined as the space of solutions to the dynamical equations of string-theory) by physical, mathematical, or statistical methods."
"big-list","55","DO NOT ASK SUCH QUESTIONS! The ""big-list"" tag is applied to list-like questions which have no single answer. A few of these were asked early in the site's history, but they are no longer allowed."
"adhesion","55",""
"cavity-qed","55","Cavity QED is the study of quantum effects in cavities, waveguides or resonators, which enhance the interaction between light and matter."
"laboratory-safety","54",""
"method-of-images","54","A method to solve certain differential equations on a domain by putting image sources outside the domain to fulfill [boundary-conditions] on the boundary. Common applications can be found in [electrostatics], [magnetostatics] or [acoustics]."
"technology","53",""
"fractals","52",""
"jupiter","52",""
"proton-decay","52","Proton decay is a hypothetical form of radioactive decay in which the proton decays into lighter subatomic particles. There is currently no experimental evidence that proton decay."
"braggs-law","50","Condition for the angles for coherent and incoherent scattering from a crystal lattice, summarizing the diffractive interference pattern dictated by the geometry of the lattice. Normally for Rayleigh scattering (elastic scattering) of X-rays off atom lattices; but also for scattered neutron waves from nuclei or by a coherent spin interaction with an unpaired electron.  "
"functional-determinants","50",""
"exotic-matter","50",""
"gauge-symmetry","49",""
"nasa","49","The National Aeronautics and Space Administration is an United States government organization."
"shadow","48",""
"cryogenics","48","concerned with temperatures below 123 K (-150 deg C), widespread usage in gas liquefaction and storage, vacuum science and supercondcutivity"
"moduli","48",""
"matrix-model","47","A matrix model is a non-peturbative formulation of a theory, such as string theory based on Matrix quantum mechanics                     "
"exchange-interaction","47","An effective, but not actual, force used for effective description of geometric effects between identical particles, such as the apparent repulsion between fermions due to the Pauli principle."
"structure-formation","47",""
"frame-dragging","46",""
"calabi-yau","46","This tag should be used in the context of superstring theory or the geometrical shape. This tag should be used for Calibi-Yau manifolds and not other types of manifolds or Calibi-Yau algebra. Do not use this tag unless your question specifically asks about Calibi-Yau manifolds - this tag should not be added just because your question is about superstring theory. "
"three-body-problem","46",""
"solar-system-exploration","46",""
"category-theory","46",""
"pulsars","46",""
"hadron-dynamics","45",""
"white-dwarfs","45",""
"closed-timelike-curve","44",""
"galaxy-clusters","44",""
"laser-cavity","44",""
"twin-paradox","44",""
"superconformality","44",""
"radar","44",""
"superspace-formalism","44","The Green-Schwarz formalism, or the superspace-formalism, are formalisms for supersymmetry with explicit spacetime supersymmetry.           "
"cellular-automaton","44",""
"cherenkov-radiation","43","the electromagnetic shock-wave due to a charged particle traveling through a medium faster than the speed of light in that medium. "
"black-hole-firewall","43","A firewall is a proposed solution to the black hole information paradox that resolves an apparent issue with black hole complementarity.  The firewall hypothesis predicts a ""wall"" of energy at the event horizon that will engulf an in-falling observer."
"strong-correlated","41",""
"length","41",""
"synchrotron-radiation","41",""
"emergent-properties","41",""
"bosonization","41","Bosonization is a mathematical procedure  mapping a system of interacting fermions in 1+1 dimensions   to a system of massless,  bosons (excitations)."
"parton","40"," A parton is a gluon, quark or antiquark in the eponymous model of scattering involving hadrons.  In the hadron's infinite-momentum frame, incoming particles will be scattered instantaneously and incoherently, reducing the problem to a simple kernel convolved with parton distributions, at a particular physical scale (as probed by the inverse of the momentum transfer).


 "
"meteors","40","In particular, the light phenomenon which results from the entry into the Earth's atmosphere of a solid particle from space; more generally, as a noun or an adjective, any physical object or phenomenon associated with such an event."
"length-contraction","39",""
"axion","39","The axion is a hypothetical spinless particle. It underlies a conjectured solution of the ""strong CP problem"" of the standard model and makes for a good dark matter candidate. "
"deformation-quantization","39","A description of quantum mechanics in phase space a common ambit with classical mechanics, through the Wigner map from Hilbert space. May be used to address Quantum Mechanics in phase space, the star product binary operation controlling composition of observables, and Wigner, Husimi, and other  distribution functions in phase space."
"anthropic-principle","38","This can be used for the strong or weak anthropic principle. Please be sure to mention in your question which you are talking about."
"porous-media","38","Porous media are solid materials that contain interconnected pores allowing fluids to pass through."
"algebraic-geometry","38","Use for questions about algebraic geometry as it applies to physics. Purely mathematical questions should NOT go here, instead, they belong on Math Stack Exchange. "
"large-n","38",""
"soft-matter","38","Soft-matter is a vast field of research at the interfaces between physics, chemistry and biology. It consists in the study of the physical properties of composite objects described by a characteristic energy scale of the excitations of a few room temperature thermal energy."
"equations-of-motion","38","DO NOT USE THIS TAG just because the question contains an equation of motion!
"
"disorder","38",""
"quark-gluon-plasma","37",""
"string-field-theory","37",""
"reissner-nordstrom-metric","36",""
"comets","36",""
"interstellar-matter","36",""
"building-physics","36","The application of physics to the built environment, particularly with regard to the movement of heat, air, moisture, pollutants and light through buildings."
"higher-spin","36","A theory of interacting fields of arbitrary spin. Generalizes Yang-Mills as a theory of spin-one, gravity as a theory of spin-two to fields of any spin. "
"potential-flow","36","In fluid dynamics, potential flow describes the velocity field as the gradient of a scalar function: the velocity potential."
"ergodicity","35","A system is said to be ergodic if time averages are, for a sufficient long time, equivalent to phase space averages. This ""ergodic hypothesis"" is taken by many authors as the foundation of statistical mechanics."
"star-clusters","35","For questions concerning clusters of stars such as open clusters or globular clusters. Do not use for questions about galaxies, which belong to a distinct classification."
"mssm","34","MSSM stands for the Minimal Supersymmetric Standard Model."
"network","34",""
"photometry","34",""
"interstellar-travel","34",""
"astrophotography","33","Imaging of astronomical objects or large regions of the sky. "
"energy-storage","33","Long-term storage of energy is a difficult technical problem that limits the usability of renewable sources of energy to replace traditional fossil fuel sources"
"graph-theory","33","DO NOT USE THIS TAG FOR graphs of a function."
"osmosis","33","Osmosis the the movement of molecules through a permeable membrane barrier. It occurs as the molecules of a solvent stabilize the concentration of solute particles on either side of the barrier. Osmosis does not require input energy, it does deplete the kinetic energy of the solution."
"relativistic-jets","33","To be used for astrophysical jets -- collimated, relativistic outflows often due to accretion onto compact objects."
"twistor","32","Twistor theory is an approach to spacetime focused on null (light-like) geodesics, instead of points (events)."
"inert-gases","32","Gases which do not undergo chemical reactions (except the loss of electrons to become ionized). "
"mean-free-path","32","The average length that a molecule will travel in a fluid before colliding with another molecule."
"lienard-wiechert","32",""
"cold-fusion","32",""
"design","31",""
"earthquake","31",""
"steady-state","31",""
"lattice-gauge-theory","31","The study of (particle physics) gauge theories on a spacetime that has been discretized into a lattice.  "
"atomic-clocks","30","Use for atomic clocks - not any other type of clock."
"canonical-conjugation","30",""
