tagName,Count,Excerpt
"teratology","3","The study of abnormalities of physiological development."
"mammalian-cell-culture","3",""
"stable-cell-line","3",""
"haplodiploid","3",""
"vertebra","3",""
"psychiatry","3",""
"polymorphism","3",""
"aspirin","3","Questions relating to the pharmacology of Aspirin (Acetylsalicylic acid) and its decay product and active ingredient Salicylic acid.  "
"histone-deacetylase","3","Histone deacetylase (HDAC) is a family of enzymes that play key roles in gene expression."
"analgesia","3","Analgesia is the medical term for pain relief."
"transdermal","3","The transdermal route of administration is a route of administration for drugs that entails them seeping through the site on the skin where they are applied, down into the bloodstream where they then gain access to the site(s) of action in the body."
"small-rnaseq","3","Next-Gen Sequencing of RNA sample enriched with small RNAs (~15-200nt) such as miRNA, piRNA  etc. "
"scatology","3","The biologically oriented study of excrement. Tag should be used for questions related solely to feces without the question expressly asking about vertebrate digestion or pathological conditions related to the gastrointestinal system. Questions of such nature should not be tagged as human-physiology, physiology, human-biology, etc. "
"dendritic-spines","3","Dendritic spines are microscopic protrusions emanating from dendrites of neurons. They serve as post-synaptic targets for pre-synaptic axonal boutons."
"annelida","3","Phylum of segmented worms, including earthworms, leeches, and ragworms."
"3d-bioprinting","2","Three dimensional (3D) bioprinting is the utilization of 3D printing–like techniques to combine cells, growth factors, and biomaterials to fabricate biomedical parts that maximally imitate natural tissue characteristics."
"anecdotal-evidence","2","Anecdotal evidence refers to findings, hypotheses, speculations or ideas based on observations in a subject group typically consisting of a single individual, or consisting of a few, often related, individuals. "
"biological-control","2","Use this tag for questions relating to the use of natural enemies (predators, parasites and pathogens) for pest control."
"review","2","A scientific article which summarizes the knowledge of a field. It takes small bits from single research papers and organizes them in a ""bigger picture"". Reference articles cite the original articles."
"coa","2","CoA is the short form for Coenzyme A. It is a coenzyme which is important in the oxidation of pyruvate in the citric acid cycle. It is also important for the oxidation and synthesis of fatty acids. "
"fret","2","FRET is the abbreviation of Fluorescence resonance energy transfer. "
"autoreceptor","2","Autoreceptors are receptors that are located presynaptically, on axon terminals that send negative feedback upon the actions of the neurotransmitter released from the axon terminal to prevent the further release of the neurotransmitter contained inside storage vesicles. "
"coot","2","Questions pertaining to the graphics program used to develop macromolecular models from crystallography data"
"herbicide","2",""
"pesticide","2",""
"bilateria","2",""
"mutualism","2",""
"mercury","2",""
"diagram","2",""
"resource-recommendation","2",""
"nematode","2","The nematodes or roundworms constitute the phylum Nematoda (also called Nemathelminthes)."
"home-biology","2","Applications of biology to animals and biological energy process of everyday life. Use this tag for question on biology in an out-of-laboratory/class context. DO NOT use this tag merely because the question is about simple biology."
"hyperplasia","2","Tag for use on questions related to the enlargement of an organ or tissue caused by an increase in the reproduction rate of its cells, often as an initial stage in the development of cancer."
"behavior","2",""
"vocal-communication","2","Transmission of oral information between individuals by means of voiced sounds. Voiced sounds are produced orally and produced in the larynx. 
Source: https://www.merriam-webster.com/dictionary/vocal "
"neurogenesis","2",""
"motifs","2",""
"schizophrenia","2",""
"chemosynthesis","2","the synthesis of organic compounds by bacteria or other living organisms using energy derived from reactions involving inorganic chemicals, typically in the absence of sunlight."
"sirs","2","Tag for use on questions related to Systemic Inflammatory Response Syndrome, as defined by the American College of Chest Physicians (ACCP) and the Society of Critical Care Medicine (SCCM)."
"cytokinesis","2","The process of cytoplasmic division that leads to two daughter cells that usually occurs after mitosis."
"cell-based","2",""
"linguistics","2",""
"lcr","2",""
"antihistamines","2","Questions relating to the biology of antihistamines (a drug or other compound that inhibits the physiological effects of histamine, used especially in the treatment of allergies). Questions should be carefully written to focus on the biology. Chemistry or medical questions may be closed as off-topic and should be posted on the relevant stack exchange sites. See the help pages and meta for more information."
"event-related-potential","1","The event-related potential (ERP) refers to time-locked electroecephalogram (EEG) activity that captures neural activity related to both sensory and cognitive processes. Use this tag for ERPs only, otherwise the electroencephalogram may be more appropriate."
"ontogeny","1","Dealing with the development of an individual organism, or an anatomical or behavioral feature from the earliest point of development until maturity. "
"species-idenfication","1",""
"untagged","1",""
"domain","1",""
"organomercury","1",""
"promotor","1",""
"biosafety-level","1",""
"vitamin-b-group","1",""
"hibernation","1",""
"gills","1",""
"nests","1",""
"ionophores","1",""
"zinc","1",""
"microtubules","1",""
"centrosomes","1",""
"herd-immunity","1",""
"icgc","1","ICGC is International Cancer Genome Consortium. Use this tag if your question is relevant (just relevant, mainly about Biology) If you have FAQ about any ICGC data, etc. contact them at https://icgc.org/icgc/contacts"
"dynorphin","1","Dynorphins are endogenous opioid peptides that serve as selective kappa opioid receptor agonists. "
"liposomes","1",""
"reverse-genetics","1","Utilize gene sequencing to determine the phenotypic effect of a particular genetic sequence."
"forward-genetics","1","Start with a phenotype, and try to figure out the genotype that causes it. GWAS, linkage disequilibrium mapping, etc."
"ligaments","1","A ligament is the fibrous connective tissue that connects bones to other bones."
